상병코드,지역
D630,서울
D638,서울
D648,서울
D649,서울
D683,서울
D686,서울
D690,서울
D692,서울
D6938,서울
D694,서울
D695,서울
D696,서울
D700,서울
D708,서울
D721,서울
D728,서울
D733,서울
D735,서울
D751,서울
D893,서울
D898,서울
E02,서울
E038,서울
E039,서울
E041,서울
E042,서울
E049,서울
E050,서울
E052,서울
E059,서울
E061,서울
E063,서울
E065,서울
E069,서울
E079,서울
E1000,서울
E1031,서울
E1041,서울
E1050,서울
E1051,서울
E1078,서울
E109,서울
E1100,서울
E1103,서울
E1110,서울
E1120,서울
E1121,서울
E1122,서울
E1128,서울
E1131,서울
E1132,서울
E1133,서울
E1134,서울
E1138,서울
E1140,서울
E1141,서울
E1142,서울
E1148,서울
E1150,서울
E1151,서울
E1158,서울
E1163,서울
E1164,서울
E1168,서울
E1170,서울
E1171,서울
E1172,서울
E1178,서울
E118,서울
E119,서울
E1328,서울
E1358,서울
E1364,서울
E138,서울
E139,서울
E1400,서울
E1428,서울
E1470,서울
E1472,서울
E1478,서울
E149,서울
E162,서울
E200,서울
E209,서울
E210,서울
E211,서울
E213,서울
E222,서울
E230,서울
E236,서울
E242,서울
E260,서울
E271,서울
E272,서울
E273,서울
E274,서울
E278,서울
E279,서울
E282,서울
E291,서울
E328,서울
E46,서울
E512,서울
E519,서울
E538,서울
E559,서울
E568,서울
E649,서울
E669,서울
E722,서울
E755,서울
E780,서울
E781,서울
E782,서울
E784,서울
E785,서울
E788,서울
E789,서울
E790,서울
E806,서울
E831,서울
E833,서울
E835,서울
E854,서울
E859,서울
E860,서울
E861,서울
E868,서울
E870,서울
E871,서울
E872,서울
E873,서울
E875,서울
E876,서울
E877,서울
E878,서울
E880,서울
E883,서울
E888,서울
E890,서울
E891,서울
E893,서울
F000,서울
F001,서울
F002,서울
F009,서울
F010,서울
F011,서울
F013,서울
F018,서울
F019,서울
F020,서울
F022,서울
F023,서울
F024,서울
F028,서울
F03,서울
F050,서울
F051,서울
F058,서울
F059,서울
F060,서울
F061,서울
F062,서울
F064,서울
F067,서울
F068,서울
F069,서울
F070,서울
F072,서울
F079,서울
F09,서울
F101,서울
F102,서울
F103,서울
F104,서울
F107,서울
F108,서울
F109,서울
F19,서울
F190,서울
F200,서울
F209,서울
F220,서울
F250,서울
F259,서울
F28,서울
F29,서울
F310,서울
F311,서울
F313,서울
F317,서울
F318,서울
F319,서울
F320,서울
F321,서울
F322,서울
F323,서울
F328,서울
F329,서울
F331,서울
F332,서울
F338,서울
F339,서울
F349,서울
F39,서울
F402,서울
F410,서울
F412,서울
F413,서울
F419,서울
F429,서울
F431,서울
F450,서울
F458,서울
F480,서울
F510,서울
F518,서울
F519,서울
F609,서울
F639,서울
F709,서울
F980,서울
F99,서울
G008,서울
G009,서울
G030,서울
G039,서울
G042,서울
G048,서울
G049,서울
G060,서울
G09,서울
G10,서울
G112,서울
G113,서울
G119,서울
G1221,서울
G1223,서울
G1228,서울
G130,서울
G20,서울
G210,서울
G211,서울
G214,서울
G219,서울
G22,서울
G231,서울
G232,서울
G233,서울
G238,서울
G240,서울
G245,서울
G249,서울
G250,서울
G251,서울
G252,서울
G253,서울
G255,서울
G258,서울
G259,서울
G300,서울
G301,서울
G308,서울
G309,서울
G3100,서울
G3182,서울
G3183,서울
G319,서울
G328,서울
G35,서울
G373,서울
G4000,서울
G4001,서울
G4010,서울
G4030,서울
G4080,서울
G4090,서울
G4091,서울
G419,서울
G439,서울
G442,서울
G448,서울
G450,서울
G454,서울
G459,서울
G463,서울
G467,서울
G470,서울
G4730,서울
G4732,서울
G4738,서울
G478,서울
G479,서울
G500,서울
G501,서울
G510,서울
G513,서울
G530,서울
G546,서울
G551,서울
G560,서울
G562,서울
G564,서울
G571,서울
G576,서울
G5788,서울
G580,서울
G610,서울
G618,서울
G620,서울
G628,서울
G629,서울
G632,서울
G700,서울
G720,서울
G724,서울
G735,서울
G736,서울
G811,서울
G819,서울
G822,서울
G825,서울
G831,서울
G834,서울
G839,서울
G900,서울
G909,서울
G910,서울
G912,서울
G913,서울
G918,서울
G919,서울
G930,서울
G931,서울
G932,서울
G934,서울
G935,서울
G936,서울
G9380,서울
G9388,서울
G948,서울
G950,서울
G951,서울
G952,서울
G958,서울
G959,서울
G960,서울
G969,서울
G978,서울
G98,서울
G990,서울
G992,서울
G998,서울
H0000,서울
H001,서울
H0109,서울
H011,서울
H018,서울
H0200,서울
H0202,서울
H0203,서울
H0209,서울
H0210,서울
H0213,서울
H0219,서울
H0241,서울
H0242,서울
H0249,서울
H0288,서울
H029,서울
H031,서울
H0411,서울
H0418,서울
H0429,서울
H0439,서울
H0453,서울
H0454,서울
H0456,서울
H0468,서울
H048,서울
H050,서울
H054,서울
H062,서울
H103,서울
H108,서울
H109,서울
H1108,서울
H1114,서울
H113,서울
H1141,서울
H1142,서울
H1181,서울
H1519,서울
H1609,서울
H1611,서울
H1621,서울
H1624,서울
H1640,서울
H181,서울
H182,서울
H184,서울
H1878,서울
H188,서울
H191,서울
H192,서울
H209,서울
H210,서울
H215,서울
H218,서울
H2509,서울
H2510,서울
H2511,서울
H2580,서울
H2581,서울
H2582,서울
H2590,서울
H2591,서울
H2592,서울
H2599,서울
H264,서울
H2640,서울
H2641,서울
H2642,서울
H2682,서울
H2690,서울
H2691,서울
H2692,서울
H2699,서울
H270,서울
H280,서울
H310,서울
H314,서울
H318,서울
H3304,서울
H3309,서울
H3319,서울
H3330,서울
H3339,서울
H334,서울
H3350,서울
H341,서울
H342,서울
H348,서울
H349,서울
H3500,서울
H3530,서울
H3531,서울
H3533,서울
H3535,서울
H3536,서울
H3539,서울
H3540,서울
H3551,서울
H356,서울
H3571,서울
H3579,서울
H3580,서울
H3582,서울
H3588,서울
H359,서울
H360,서울
H400,서울
H4019,서울
H4020,서울
H4029,서울
H403,서울
H405,서울
H406,서울
H4088,서울
H409,서울
H431,서울
H432,서울
H4338,서울
H4380,서울
H4388,서울
H440,서울
H441,서울
H445,서울
H46,서울
H488,서울
H490,서울
H491,서울
H492,서울
H499,서울
H5009,서울
H5019,서울
H509,서울
H5250,서울
H5313,서울
H532,서울
H5344,서울
H5345,서울
H536,서울
H539,서울
H540,서울
H544,서울
H549,서울
H590,서울
H598,서울
H602,서울
H6030,서울
H6032,서울
H6038,서울
H604,서울
H6054,서울
H6080,서울
H6088,서울
H609,서울
H6109,서울
H6118,서울
H612,서울
H620,서울
H622,서울
H6520,서울
H6531,서울
H65401,서울
H6590,서울
H6610,서울
H6611,서울
H6630,서울
H6631,서울
H6690,서울
H6691,서울
H701,서울
H709,서울
H71,서울
H720,서울
H728,서울
H729,서울
H7388,서울
H809,서울
H810,서울
H811,서울
H812,서울
H8138,서울
H819,서울
H900,서울
H903,서울
H904,서울
H905,서울
H906,서울
H907,서울
H9110,서울
H9111,서울
H9119,서울
H9120,서울
H9121,서울
H9129,서울
H913,서울
H9181,서울
H9190,서울
H9191,서울
H9199,서울
H920,서울
H921,서울
H922,서울
H931,서울
H9328,서울
H940,서울
I050,서울
I051,서울
I059,서울
I060,서울
I071,서울
I080,서울
I081,서울
I083,서울
I109,서울
I119,서울
I120,서울
I129,서울
I132,서울
I139,서울
I159,서울
I200,서울
I201,서울
I2080,서울
I2088,서울
I209,서울
I210,서울
I211,서울
I213,서울
I214,서울
I219,서울
I240,서울
I249,서울
I250,서울
I251,서울
I252,서울
I255,서울
I256,서울
I258,서울
I259,서울
I269,서울
I270,서울
I272,서울
I279,서울
I310,서울
I311,서울
I313,서울
I319,서울
I320,서울
I330,서울
I339,서울
I340,서울
I341,서울
I350,서울
I351,서울
I352,서울
I361,서울
I398,서울
I409,서울
I420,서울
I421,서울
I422,서울
I425,서울
I427,서울
I428,서울
I429,서울
I440,서울
I441,서울
I442,서울
I443,서울
I447,서울
I451,서울
I455,서울
I460,서울
I469,서울
I471,서울
I472,서울
I480,서울
I481,서울
I482,서울
I483,서울
I484,서울
I489,서울
I490,서울
I491,서울
I493,서울
I495,서울
I498,서울
I499,서울
I5003,서울
I5004,서울
I5008,서울
I501,서울
I509,서울
I517,서울
I600,서울
I601,서울
I602,서울
I603,서울
I604,서울
I607,서울
I609,서울
I610,서울
I611,서울
I612,서울
I613,서울
I614,서울
I615,서울
I616,서울
I618,서울
I619,서울
I620,서울
I621,서울
I629,서울
I6300,서울
I6312,서울
I6319,서울
I6320,서울
I6321,서울
I6322,서울
I6330,서울
I6340,서울
I6342,서울
I6349,서울
I6350,서울
I6351,서울
I6352,서울
I6358,서울
I6359,서울
I638,서울
I639,서울
I650,서울
I651,서울
I652,서울
I660,서울
I661,서울
I662,서울
I668,서울
I67,서울
I671,서울
I672,서울
I675,서울
I676,서울
I678,서울
I679,서울
I690,서울
I691,서울
I692,서울
I693,서울
I694,서울
I698,서울
I7000,서울
I7010,서울
I7022,서울
I7023,서울
I7024,서울
I7025,서울
I7029,서울
I70830,서울
I70880,서울
I70920,서울
I70990,서울
I7101,서울
I7102,서울
I7103,서울
I7104,서울
I7105,서울
I7109,서울
I7111,서울
I7119,서울
I7120,서울
I7121,서울
I7129,서울
I713,서울
I714,서울
I716,서울
I718,서울
I719,서울
I720,서울
I723,서울
I7241,서울
I7249,서울
I726,서울
I7280,서울
I7288,서울
I729,서울
I731,서울
I7380,서울
I7388,서울
I739,서울
I741,서울
I7430,서울
I7431,서울
I749,서울
I770,서울
I771,서울
I776,서울
I778,서울
I790,서울
I792,서울
I798,서울
I800,서울
I801,서울
I802,서울
I803,서울
I808,서울
I809,서울
I81,서울
I820,서울
I821,서울
I822,서울
I823,서울
I828,서울
I829,서울
I830,서울
I831,서울
I832,서울
I839,서울
I8501,서울
I8590,서울
I8591,서울
I864,서울
I868,서울
I871,서울
I872,서울
I890,서울
I891,서울
I898,서울
I950,서울
I951,서울
I952,서울
I959,서울
I971,서울
I972,서울
I978,서울
I982,서울
I983,서울
J00,서울
J0190,서울
J0191,서울
J029,서울
J0390,서울
J0391,서울
J040,서울
J0510,서울
J0511,서울
J060,서울
J069,서울
J09,서울
J090,서울
J100,서울
J101,서울
J11,서울
J110,서울
J111,서울
J1288,서울
J129,서울
J13,서울
J14,서울
J150,서울
J151,서울
J152,서울
J153,서울
J154,서울
J155,서울
J156,서울
J158,서울
J159,서울
J173,서울
J180,서울
J181,서울
J189,서울
J190,서울
J219,서울
J300,서울
J301,서울
J302,서울
J304,서울
J310,서울
J311,서울
J320,서울
J322,서울
J324,서울
J328,서울
J329,서울
J330,서울
J338,서울
J339,서울
J341,서울
J342,서울
J343,서울
J348,서울
J350,서울
J351,서울
J352,서울
J358,서울
J36,서울
J370,서울
J3800,서울
J3801,서울
J3809,서울
J3810,서울
J3811,서울
J382,서울
J383,서울
J3840,서울
J3849,서울
J387,서울
J390,서울
J391,서울
J392,서울
J398,서울
J40,서울
J42,서울
J439,서울
J4400,서울
J4401,서울
J4402,서울
J4409,서울
J4410,서울
J4411,서울
J4412,서울
J4419,서울
J4480,서울
J4481,서울
J4482,서울
J4489,서울
J4490,서울
J4491,서울
J4492,서울
J4499,서울
J4509,서울
J459,서울
J46,서울
J47,서울
J60,서울
J628,서울
J64,서울
J65,서울
J690,서울
J698,서울
J700,서울
J704,서울
J80,서울
J81,서울
J820,서울
J841,서울
J8418,서울
J848,서울
J849,서울
J850,서울
J851,서울
J852,서울
J860,서울
J869,서울
J90,서울
J931,서울
J938,서울
J939,서울
J941,서울
J942,서울
J948,서울
J950,서울
J951,서울
J955,서울
J958,서울
J9600,서울
J9601,서울
J9609,서울
J9610,서울
J9611,서울
J9619,서울
J9690,서울
J9691,서울
J9699,서울
J9801,서울
J9808,서울
J9810,서울
J9818,서울
J982,서울
J9840,서울
J9848,서울
J985,서울
J988,서울
J998,서울
K0118,서울
K028,서울
K029,서울
K0309,서울
K0319,서울
K0409,서울
K041,서울
K045,서울
K047,서울
K0480,서울
K0489,서울
K0519,서울
K0520,서울
K0522,서울
K0530,서울
K0538,서울
K0539,서울
K056,서울
K0618,서울
K0688,서울
K076,서울
K0762,서울
K0768,서울
K0769,서울
K081,서울
K083,서울
K0880,서울
K090,서울
K098,서울
K102,서울
K109,서울
K1120,서울
K1122,서울
K1129,서울
K113,서울
K114,서울
K115,서울
K117,서울
K118,서울
K119,서울
K120,서울
K121,서울
K122,서울
K123,서울
K130,서울
K132,서울
K137,서울
K140,서울
K146,서울
K148,서울
K149,서울
K20,서울
K210,서울
K219,서울
K220,서울
K2210,서울
K2211,서울
K222,서울
K224,서울
K225,서울
K226,서울
K227,서울
K228,서울
K250,서울
K2501,서울
K2511,서울
K2531,서울
K2540,서울
K2541,서울
K2551,서울
K2570,서울
K2571,서울
K259,서울
K2590,서울
K2591,서울
K260,서울
K263,서울
K264,서울
K265,서울
K267,서울
K269,서울
K271,서울
K274,서울
K279,서울
K289,서울
K290,서울
K291,서울
K293,서울
K294,서울
K295,서울
K296,서울
K297,서울
K298,서울
K299,서울
K30,서울
K311,서울
K314,서울
K315,서울
K317,서울
K3180,서울
K3181,서울
K3188,서울
K352,서울
K353,서울
K358,서울
K36,서울
K380,서울
K388,서울
K4020,서울
K4021,서울
K4031,서울
K4040,서울
K4090,서울
K4091,서울
K419,서울
K429,서울
K432,서울
K439,서울
K449,서울
K458,서울
K5019,서울
K5099,서울
K512,서울
K513,서울
K514,서울
K515,서울
K518,서울
K519,서울
K521,서울
K528,서울
K529,서울
K550,서울
K551,서울
K5520,서울
K559,서울
K560,서울
K561,서울
K562,서울
K564,서울
K565,서울
K566,서울
K567,서울
K5700,서울
K5702,서울
K5710,서울
K5713,서울
K5720,서울
K5721,서울
K5722,서울
K5723,서울
K5730,서울
K5731,서울
K5732,서울
K5733,서울
K5752,서울
K5790,서울
K5792,서울
K580,서울
K589,서울
K5901,서울
K5909,서울
K591,서울
K593,서울
K599,서울
K601,서울
K603,서울
K605,서울
K610,서울
K611,서울
K620,서울
K621,서울
K623,서울
K624,서울
K625,서울
K626,서울
K627,서울
K628,서울
K630,서울
K631,서울
K6320,서울
K633,서울
K6358,서울
K6359,서울
K638,서울
K640,서울
K641,서울
K642,서울
K644,서울
K648,서울
K649,서울
K650,서울
K658,서울
K659,서울
K660,서울
K661,서울
K668,서울
K673,서울
K700,서울
K7010,서울
K7011,서울
K702,서울
K7030,서울
K7031,서울
K7042,서울
K7043,서울
K709,서울
K712,서울
K7151,서울
K716,서울
K717,서울
K719,서울
K7200,서울
K7201,서울
K7211,서울
K7290,서울
K7291,서울
K738,서울
K739,서울
K7400,서울
K7409,서울
K7410,서울
K7411,서울
K7412,서울
K7419,서울
K7420,서울
K7429,서울
K7432,서울
K7439,서울
K746,서울
K7460,서울
K7461,서울
K7462,서울
K7469,서울
K750,서울
K751,서울
K754,서울
K758,서울
K759,서울
K760,서울
K761,서울
K766,서울
K767,서울
K768,서울
K769,서울
K770,서울
K8000,서울
K8001,서울
K8010,서울
K8011,서울
K802,서울
K8020,서울
K803,서울
K8030,서울
K8031,서울
K8040,서울
K8041,서울
K8050,서울
K8051,서울
K8080,서울
K810,서울
K811,서울
K819,서울
K822,서울
K824,서울
K828,서울
K830,서울
K831,서울
K833,서울
K838,서울
K839,서울
K850,서울
K851,서울
K852,서울
K858,서울
K859,서울
K860,서울
K861,서울
K862,서울
K863,서울
K868,서울
K904,서울
K911,서울
K912,서울
K913,서울
K914,서울
K915,서울
K918,서울
K920,서울
K921,서울
K922,서울
K928,서울
K930,서울
L0109,서울
L0200,서울
L0201,서울
L0210,서울
L0220,서울
L0221,서울
L0222,서울
L0230,서울
L0231,서울
L0232,서울
L0240,서울
L0241,서울
L0280,서울
L0281,서울
L0290,서울
L0300,서울
L0301,서울
L0310,서울
L0311,서울
L032,서울
L0330,서울
L0331,서울
L0332,서울
L0335,서울
L038,서울
L039,서울
L049,서울
L0888,서울
L089,서울
L109,서울
L120,서울
L138,서울
L139,서울
L2081,서울
L2083,서울
L209,서울
L210,서울
L218,서울
L219,서울
L22,서울
L231,서울
L238,서울
L239,서울
L240,서울
L245,서울
L248,서울
L249,서울
L259,서울
L270,서울
L271,서울
L280,서울
L281,서울
L282,서울
L298,서울
L299,서울
L300,서울
L301,서울
L304,서울
L308,서울
L309,서울
L400,서울
L4008,서울
L409,서울
L42,서울
L5080,서울
L5088,서울
L509,서울
L511,서울
L519,서울
L52,서울
L538,서울
L539,서울
L561,서울
L570,서울
L589,서울
L598,서울
L600,서울
L602,서울
L609,서울
L639,서울
L710,서울
L719,서울
L720,서울
L732,서울
L739,서울
L743,서울
L80,서울
L810,서울
L814,서울
L817,서울
L818,서울
L82,서울
L83,서울
L84,서울
L851,서울
L853,서울
L859,서울
L86,서울
L890,서울
L891,서울
L892,서울
L893,서울
L899,서울
L905,서울
L910,서울
L918,서울
L923,서울
L929,서울
L930,서울
L940,서울
L942,서울
L958,서울
L959,서울
L97,서울
L981,서울
L984,서울
L988,서울
L989,서울
L990,서울
M0007,서울
M0025,서울
M0091,서울
M0092,서울
M0093,서울
M0095,서울
M0096,서울
M0097,서울
M0099,서울
M0527,서울
M0529,서울
M05809,서울
M05840,서울
M05842,서울
M05849,서울
M05869,서울
M05929,서울
M05939,서울
M05949,서울
M05969,서울
M05979,서울
M0607,서울
M0608,서울
M0619,서울
M06879,서울
M06919,서울
M06939,서울
M06940,서울
M06949,서울
M06969,서울
M06979,서울
M06990,서울
M06999,서울
M1000,서울
M1002,서울
M1006,서울
M1007,서울
M1009,서울
M1026,서울
M1040,서울
M1047,서울
M1090,서울
M1093,서울
M1094,서울
M1096,서울
M1097,서울
M1098,서울
M1099,서울
M1126,서울
M1226,서울
M1251,서울
M1256,서울
M1259,서울
M1317,서울
M1381,서울
M1384,서울
M1385,서울
M1386,서울
M1387,서울
M1388,서울
M1389,서울
M1390,서울
M1391,서울
M1394,서울
M1395,서울
M1396,서울
M1397,서울
M1399,서울
M150,서울
M152,서울
M153,서울
M154,서울
M158,서울
M159,서울
M161,서울
M169,서울
M170,서울
M171,서울
M173,서울
M179,서울
M182,서울
M189,서울
M1904,서울
M1980,서울
M1985,서울
M1986,서울
M1990,서울
M1991,서울
M1992,서울
M1993,서울
M1994,서울
M1995,서울
M1996,서울
M1997,서울
M1998,서울
M1999,서울
M2000,서울
M201,서울
M202,서울
M204,서울
M2107,서울
M2117,서울
