주상병코드,입원외래구분,환자수,보험자부담금(선별포함),요양급여비용총액(선별포함),평균보험자부담금,평균요양급여비용총액
Q53,외래,6625.0,653345020.0,1016556670.0,98618.11622641509,153442.5162264151
Q53,입원,1497.0,4286140900.0,4757486980.0,2863153.573814295,3178014.014696059
Q54,외래,2162.0,168961970.0,287116890.0,78150.77243293247,132801.52173913043
Q54,입원,526.0,2810987220.0,3204567770.0,5344082.16730038,6092334.163498099
Q55,외래,9033.0,506038110.0,917023160.0,56021.0461640651,101519.22506365548
Q55,입원,669.0,1521803260.0,1699448750.0,2274743.2884902842,2540282.1375186844
Q56,외래,243.0,36912370.0,61802660.0,151902.75720164608,254331.93415637861
Q56,입원,19.0,139866720.0,149672070.0,7361406.315789473,7877477.368421053
Q60,외래,1511.0,147029880.0,294669550.0,97306.34017207148,195016.24751819987
Q60,입원,27.0,78876600.0,87461600.0,2921355.5555555555,3239318.5185185187
Q61,외래,19975.0,4886960800.0,7273460450.0,244653.85732165206,364128.1827284105
Q61,입원,716.0,3528157860.0,4125332900.0,4927594.776536313,5761638.1284916205
Q62,외래,8515.0,1213728980.0,2066716150.0,142540.10334703466,242714.7563123899
Q62,입원,509.0,2250251210.0,2469564290.0,4420925.756385068,4851796.247544204
Q63,외래,1610.0,179081170.0,322414130.0,111230.5403726708,200257.22360248448
Q63,입원,50.0,230780770.0,269464800.0,4615615.4,5389296.0
Q64,외래,1003.0,159155310.0,285201430.0,158679.27218344965,284348.3848454636
Q64,입원,175.0,812882810.0,962987140.0,4645044.628571428,5502783.657142857
Q65,외래,10300.0,434723750.0,679436350.0,42206.18932038835,65964.69417475729
Q65,입원,197.0,856680590.0,1013053780.0,4348632.436548224,5142404.974619289
Q66,외래,14148.0,749569130.0,1359051700.0,52980.57181227028,96059.63387051174
Q66,입원,551.0,1394572340.0,1705378100.0,2530984.283121597,3095060.0725952815
Q67,외래,16393.0,910729350.0,1469037110.0,55555.990361739765,89613.68327944854
Q67,입원,748.0,3900964660.0,4613659130.0,5215193.395721925,6167993.489304813
Q68,외래,7658.0,707304510.0,938686030.0,92361.51867328284,122575.87229041525
Q68,입원,296.0,518064850.0,588572480.0,1750219.0878378379,1988420.5405405406
Q69,외래,2239.0,147797310.0,228857930.0,66010.41089772219,102214.35015631978
Q69,입원,478.0,1191670980.0,1338837970.0,2493035.5230125524,2800916.2552301255
Q70,외래,1291.0,74814950.0,134437790.0,57951.161890007745,104134.61657629744
Q70,입원,278.0,915472200.0,1044008150.0,3293065.4676258992,3755425.0
Q71,외래,261.0,16042130.0,29155960.0,61464.099616858235,111708.65900383142
Q71,입원,28.0,86397420.0,97082880.0,3085622.1428571427,3467245.714285714
Q72,외래,689.0,37449650.0,79024430.0,54353.628447024676,114694.3831640058
Q72,입원,56.0,159167390.0,190129050.0,2842274.8214285714,3395161.6071428573
Q73,외래,56.0,3642180.0,7613110.0,65038.92857142857,135948.39285714287
Q73,입원,2.0,4302570.0,5220100.0,2151285.0,2610050.0
Q74,외래,6100.0,458245950.0,783301950.0,75122.2868852459,128410.15573770492
Q74,입원,537.0,1309064910.0,1549993370.0,2437737.2625698326,2886393.612662942
Q75,외래,3853.0,737078280.0,960199480.0,191299.83908642616,249208.27407215157
Q75,입원,247.0,1818149000.0,2038580570.0,7360927.125506073,8253362.631578947
Q76,외래,3960.0,190406030.0,287637980.0,48082.330808080806,72635.85353535354
Q76,입원,60.0,428576480.0,512762920.0,7142941.333333333,8546048.666666666
Q77,외래,852.0,315494440.0,383935430.0,370298.6384976526,450628.43896713614
Q77,입원,110.0,873179050.0,961886260.0,7937991.363636363,8744420.545454545
Q78,외래,1986.0,416032750.0,542223300.0,209482.7542799597,273022.8096676737
Q78,입원,304.0,905440010.0,1059068300.0,2978421.085526316,3483777.302631579
Q79,외래,1615.0,472015190.0,583286700.0,292269.46749226004,361168.23529411765
Q79,입원,179.0,4659360960.0,4827128510.0,26029949.497206703,26967198.379888266
Q80,외래,635.0,37853200.0,57992410.0,59611.33858267716,91326.62992125984
Q80,입원,4.0,96135310.0,166103080.0,24033827.5,41525770.0
Q81,외래,409.0,431725590.0,493281900.0,1055563.7897310513,1206068.2151589242
Q81,입원,12.0,202357060.0,220417500.0,16863088.333333332,18368125.0
Q82,외래,18805.0,1823709880.0,2825330370.0,96980.05211379952,150243.57192236106
Q82,입원,284.0,494685400.0,575795110.0,1741850.0,2027447.5704225353
Q83,외래,6729.0,602686650.0,979914310.0,89565.559518502,145625.54762966264
Q83,입원,2132.0,2118806140.0,2763475240.0,993811.5103189494,1296189.1369606003
Q84,외래,473.0,21265170.0,36864530.0,44958.07610993658,77937.6955602537
Q84,입원,34.0,86571920.0,91592710.0,2546232.9411764704,2693903.2352941176
Q85,외래,10711.0,8404518870.0,9900576170.0,784662.3909999066,924337.2392867146
Q85,입원,1013.0,3926052580.0,4644352090.0,3875668.884501481,4584750.335636723
Q86,외래,29.0,3279100.0,5084360.0,113072.41379310345,175322.75862068965
Q86,입원,7.0,13147200.0,16985090.0,1878171.4285714286,2426441.4285714286
Q87,외래,7039.0,6283965000.0,7200769630.0,892735.4737888905,1022981.9051001563
Q87,입원,694.0,7938179480.0,8557646900.0,11438298.962536024,12330903.314121038
Q89,외래,5027.0,451843020.0,917030440.0,89883.234533519,182421.01452158345
Q89,입원,734.0,1668379220.0,2194578970.0,2272996.21253406,2989889.604904632
Q90,외래,2194.0,1715520850.0,1945269270.0,781914.6991795807,886631.3901549681
Q90,입원,123.0,1335233580.0,1451278540.0,10855557.56097561,11799012.520325202
Q91,외래,71.0,101528790.0,112978770.0,1429982.957746479,1591250.281690141
Q91,입원,24.0,330514590.0,349964180.0,13771441.25,14581840.833333334
Q92,외래,267.0,217748510.0,258940050.0,815537.4906367041,969812.9213483146
Q92,입원,27.0,358228750.0,382862810.0,13267731.481481481,14180104.074074075
Q93,외래,2163.0,2013376320.0,2302860630.0,930825.8529819695,1064660.4854368933
Q93,입원,200.0,2096425760.0,2241568260.0,10482128.8,11207841.3
Q95,외래,13.0,1420610.0,2181990.0,109277.69230769231,167845.38461538462
Q96,외래,2543.0,2403948950.0,2793932810.0,945320.0747149036,1098675.8985450256
Q96,입원,39.0,97689170.0,113153630.0,2504850.512820513,2901375.128205128
Q97,외래,95.0,20652140.0,40116520.0,217390.94736842104,422279.15789473685
Q97,입원,3.0,12376920.0,14834550.0,4125640.0,4944850.0
Q98,외래,1038.0,222316460.0,283109080.0,214177.7071290944,272744.7784200385
Q98,입원,25.0,47186880.0,54818860.0,1887475.2,2192754.4
Q99,외래,1192.0,545451300.0,717267650.0,457593.37248322146,601734.605704698
Q99,입원,68.0,613995410.0,660446990.0,9029344.264705881,9712455.735294119
R00,외래,270234.0,20276799100.0,38770639530.0,75034.22626316451,143470.62001820645
R00,입원,13658.0,9506191710.0,11929032900.0,696016.379411334,873409.9355688974
R01,외래,16181.0,2913267610.0,3881342430.0,180042.4949014276,239870.36833323032
R01,입원,69.0,46871610.0,50228560.0,679298.695652174,727950.1449275363
R02,외래,2002.0,219185890.0,469696440.0,109483.46153846153,234613.6063936064
R02,입원,421.0,2132996390.0,2803841880.0,5066499.73871734,6659956.959619952
R03,외래,139527.0,3995526330.0,6722544510.0,28636.223311617105,48180.95787912017
R03,입원,617.0,331923290.0,442666070.0,537963.1928687196,717449.0599675851
R04,외래,217953.0,11738484380.0,20242590110.0,53857.87018302111,92875.94164796997
R04,입원,12602.0,20123574050.0,25856568670.0,1596855.5824472306,2051782.9447706714
R05,외래,541643.0,24715709530.0,48386297070.0,45630.99593274537,89332.45157788432
R05,입원,8973.0,2696805390.0,3444808220.0,300546.6833834838,383908.1934692968
R06,외래,242165.0,22632837440.0,44460197250.0,93460.39865381042,183594.6451799393
R06,입원,36138.0,29637505010.0,38173368980.0,820120.2338258896,1056322.125740218
R07,외래,954341.0,80756876300.0,150420481070.0,84620.56675758456,157617.12120719953
R07,입원,63991.0,45883433510.0,59854215540.0,717029.4808644966,935353.6519198013
R09,외래,118066.0,6108762970.0,12250785320.0,51740.23825656836,103762.17810377247
R09,입원,2744.0,3199922690.0,4156315470.0,1166152.583819242,1514692.226676385
R10,외래,2555007.0,234680878510.0,389428000000.0,91851.36420761274,152417.586331466
R10,입원,118050.0,55583071960.0,75074171850.0,470843.4727657772,635952.3240152478
R11,외래,599516.0,17100819470.0,26995296450.0,28524.375446193262,45028.48372687301
R11,입원,19507.0,9528572320.0,11895157830.0,488469.3863741221,609789.1951607115
R12,외래,118816.0,4373583120.0,6971095130.0,36809.715189873416,58671.35007069755
R12,입원,228.0,146849480.0,193170770.0,644076.6666666666,847240.2192982456
R13,외래,26887.0,4642955830.0,6976634850.0,172684.0417302042,259479.85457656116
R13,입원,2616.0,11744574630.0,15249606920.0,4489516.2958715595,5829360.443425076
R14,외래,27780.0,1604890960.0,2902988660.0,57771.452843772495,104499.23182145429
R14,입원,419.0,361033950.0,445403660.0,861656.2052505966,1063015.8949880667
R15,외래,17346.0,1796079610.0,3009099110.0,103544.31050386257,173475.10146431453
R15,입원,419.0,559418250.0,745016470.0,1335127.0883054892,1778082.2673031026
R16,외래,2686.0,350312260.0,637019700.0,130421.54132539092,237162.95606850335
R16,입원,71.0,242747090.0,320799630.0,3418973.0985915493,4518304.647887324
R17,외래,15099.0,1346523770.0,2395328940.0,89179.66554076428,158641.56169282735
R17,입원,1123.0,2577308740.0,3270835170.0,2295021.139804096,2912586.9723953693
R18,외래,4466.0,1029798020.0,1643728740.0,230586.21137483206,368053.9050604568
R18,입원,1483.0,4436526200.0,5328633280.0,2991588.8064733646,3593144.490896831
R19,외래,196776.0,15560275520.0,28344606810.0,79076.08407529374,144045.04009635322
R19,입원,2964.0,3457457920.0,4617098670.0,1166483.7786774628,1557725.597165992
R20,외래,64756.0,6171308300.0,11996296480.0,95300.94971894496,185253.82173080486
R20,입원,4923.0,2779142840.0,4209921870.0,564522.2100345318,855153.7416209629
R21,외래,68028.0,2380799100.0,4509450040.0,34997.34080084671,66288.14664549891
R21,입원,1830.0,846501500.0,1055912690.0,462569.1256830601,577001.4699453552
R22,외래,163742.0,13069764940.0,26741809470.0,79819.25797901576,163316.7389551856
R22,입원,8545.0,8412535200.0,11258146820.0,984497.9754242247,1317512.7934464598
R23,외래,30569.0,1037345410.0,1723329600.0,33934.55494128038,56375.072786155906
R23,입원,546.0,700939330.0,806389170.0,1283771.6666666667,1476903.2417582418
R25,외래,111089.0,8549362990.0,16363610560.0,76959.58186679149,147301.80809981187
R25,입원,3539.0,2987587260.0,4190430790.0,844189.675049449,1184071.9949138174
R26,외래,35322.0,4280197060.0,8464715060.0,121176.5205820735,239644.27438989864
R26,입원,3285.0,8102330910.0,10828631400.0,2466462.98630137,3296387.0319634704
R27,외래,3675.0,728939930.0,1456033970.0,198351.0013605442,396199.71972789115
R27,입원,704.0,1397379940.0,1930110500.0,1984914.6875,2741634.2329545454
R29,외래,24280.0,1391959980.0,2835008070.0,57329.48846787479,116763.10008237233
R29,입원,577.0,499427900.0,717887160.0,865559.6187175043,1244171.8544194107
R30,외래,42724.0,2926685250.0,4692473210.0,68502.13580189121,109832.25376837375
R30,입원,912.0,384260620.0,493705380.0,421338.399122807,541343.6184210526
R31,외래,283515.0,34674577200.0,64294058450.0,122302.44325697052,226774.80362591046
R31,입원,6720.0,7750353350.0,9938824290.0,1153326.3913690476,1478991.7098214286
R32,외래,26578.0,1336941680.0,2254374100.0,50302.56904206487,84821.05877041162
R32,입원,332.0,834934580.0,1042555720.0,2514863.192771084,3140228.0722891567
R33,외래,19732.0,1963208670.0,3499737910.0,99493.64838840462,177363.5673018447
R33,입원,1296.0,823912050.0,1066491840.0,635734.6064814815,822910.3703703703
R34,외래,1081.0,79922280.0,135471390.0,73933.65402405181,125320.43478260869
R34,입원,141.0,134365940.0,158278690.0,952949.9290780142,1122543.9007092197
R35,외래,83209.0,4271996710.0,7183691220.0,51340.560636469614,86333.10363061688
R35,입원,218.0,151768280.0,198747550.0,696184.7706422019,911686.0091743119
R36,외래,1444.0,159563580.0,238749740.0,110501.09418282549,165339.15512465374
R36,입원,8.0,5875260.0,7274360.0,734407.5,909295.0
R39,외래,39504.0,3743248200.0,5661954110.0,94756.1816524909,143326.09634467395
R39,입원,603.0,424536380.0,550591560.0,704040.4311774462,913087.1641791045
R40,외래,2662.0,512200840.0,971350070.0,192412.03606311046,364894.8422238918
R40,입원,4877.0,16017867850.0,20958032960.0,3284369.048595448,4297320.680746361
R41,외래,59834.0,7165855800.0,13902554220.0,119762.27228665976,232352.07774843735
R41,입원,2711.0,2929016390.0,4213503320.0,1080419.1774253044,1554224.7583917375
R42,외래,911069.0,66921420520.0,120844273940.0,73453.73459090365,132640.08976268538
R42,입원,119654.0,56969060630.0,82580575550.0,476114.9700803985,690161.4283684624
R43,외래,43517.0,1951713570.0,3387698490.0,44849.4512489372,77847.70296665671
R43,입원,83.0,79103940.0,111893750.0,953059.5180722892,1348117.469879518
R44,외래,8190.0,729137300.0,1498764660.0,89027.75335775336,182999.347985348
R44,입원,435.0,292824120.0,432056810.0,673158.8965517242,993234.0459770114
R45,외래,15224.0,873893280.0,1381867710.0,57402.3436678928,90769.02982133474
R45,입원,2852.0,1374002550.0,1780694130.0,481768.07503506314,624366.8057503506
R46,외래,1934.0,217456440.0,333000650.0,112438.69700103413,172182.34229576009
R46,입원,173.0,91992540.0,128074930.0,531748.7861271676,740317.5144508671
R47,외래,33087.0,5151086750.0,8338153990.0,155683.100613534,252006.95106839543
R47,입원,4738.0,4342286720.0,6519041690.0,916480.9455466442,1375905.8020261715
R48,외래,296.0,42609640.0,71032280.0,143951.48648648648,239973.9189189189
R48,입원,7.0,12879520.0,19514220.0,1839931.4285714286,2787745.714285714
R49,외래,24307.0,1239518820.0,2441810130.0,50994.315217838484,100457.07532809478
R49,입원,283.0,253366130.0,331099300.0,895286.6784452297,1169962.190812721
R50,외래,882790.0,42740916870.0,70678404250.0,48415.723864112646,80062.53384157048
R50,입원,129437.0,67249164610.0,83828426270.0,519551.3231147199,647638.822515973
R51,외래,1035379.0,52470798200.0,103713911740.0,50677.86597951088,100169.99740191756
R51,입원,55196.0,28430065510.0,42002073730.0,515074.74291615334,760962.2749836944
R52,외래,296645.0,12672766420.0,22962492290.0,42720.31020243051,77407.31274756021
R52,입원,3405.0,2756893040.0,3681169920.0,809660.2173274596,1081107.1718061673
R53,외래,37645.0,1232400750.0,1831234080.0,32737.435250365255,48644.81551334839
R53,입원,1332.0,1196798140.0,1632978580.0,898497.1021021021,1225959.894894895
R54,외래,4065.0,336844350.0,535863210.0,82864.53874538746,131823.66789667896
R54,입원,298.0,659226880.0,897016580.0,2212170.7382550337,3010122.751677852
R55,외래,115764.0,18237989610.0,37667395800.0,157544.570073598,325380.9111640925
R55,입원,40090.0,28415372370.0,39466274560.0,708789.5328011973,984441.8697929658
R56,외래,49751.0,6903960110.0,13320276480.0,138770.2781853631,267738.8691684589
R56,입원,34490.0,36012633190.0,44884231990.0,1044147.0916207597,1301369.4401275732
R57,외래,5185.0,499567470.0,882031000.0,96348.59594985536,170112.05400192863
R57,입원,8258.0,82238090540.0,100730834960.0,9958596.577863889,12197969.842576895
R58,외래,3351.0,132756360.0,243883630.0,39616.93822739481,72779.35840047747
R58,입원,286.0,215827250.0,277948720.0,754640.7342657342,971848.6713286713
R59,외래,50722.0,3916216510.0,8037598230.0,77209.42608729939,158463.7480777572
R59,입원,1658.0,2934889110.0,3859147010.0,1770138.1845597106,2327591.6827503014
R60,외래,213755.0,13837321860.0,23323256130.0,64734.4944445744,109112.09623166709
R60,입원,2358.0,3492622150.0,4538142750.0,1481179.877014419,1924572.8371501272
R61,외래,15304.0,628718070.0,1213910740.0,41081.94393622582,79319.83403031887
R61,입원,1797.0,4291280300.0,5487186340.0,2388024.652198108,3053526.0656649973
R62,외래,119070.0,29603354960.0,41236761910.0,248621.44083312337,346323.69119005627
R62,입원,2180.0,17393001990.0,18798529960.0,7978441.279816514,8623178.880733944
R63,외래,117965.0,7185641220.0,12539494990.0,60913.332090026706,106298.43589200187
R63,입원,2123.0,2460371450.0,3239150320.0,1158912.6000942064,1525742.0254357043
R64,외래,672.0,42444790.0,87256170.0,63161.88988095238,129845.49107142857
R64,입원,55.0,148510480.0,207195580.0,2700190.5454545454,3767192.3636363638
R65,외래,260.0,21037560.0,36036210.0,80913.69230769231,138600.8076923077
R65,입원,197.0,729455430.0,944303600.0,3702819.4416243653,4793419.289340101
R68,외래,291485.0,6453377920.0,10591158150.0,22139.65699778719,36335.17385114157
R68,입원,4698.0,3011138350.0,3860092960.0,640940.4746700723,821646.0110685398
R69,외래,7030.0,392888200.0,866202660.0,55887.36842105263,123215.1721194879
R69,입원,43.0,55972110.0,74817350.0,1301676.9767441861,1739938.3720930233
R70,외래,166.0,9729620.0,18295170.0,58612.1686746988,110211.86746987952
R70,입원,2.0,556540.0,705060.0,278270.0,352530.0
R71,외래,568.0,31434240.0,66665240.0,55341.971830985916,117368.38028169014
R71,입원,3.0,483550.0,604680.0,161183.33333333334,201560.0
R72,외래,7411.0,438323140.0,811904690.0,59144.93860477668,109553.99946026177
R72,입원,45.0,42677300.0,54901630.0,948384.4444444445,1220036.2222222222
R73,외래,444223.0,18526120240.0,30558564050.0,41704.54983195377,68791.04425029771
R73,입원,3832.0,1500503230.0,1980887570.0,391571.8241127349,516933.0819415449
R74,외래,17990.0,1395728250.0,2996306580.0,77583.56031128405,166554.00667037242
R74,입원,178.0,184854330.0,239286850.0,1038507.4719101123,1344308.1460674158
R75,외래,29.0,1501820.0,2731410.0,51786.89655172414,94186.55172413793
R75,입원,2.0,9045960.0,9064670.0,4522980.0,4532335.0
R76,외래,19535.0,2022291580.0,4675352180.0,103521.4527770668,239332.07985666752
R76,입원,96.0,93536370.0,121702520.0,974337.1875,1267734.5833333333
R77,외래,5989.0,606382940.0,1285802650.0,101249.44732008682,214694.0474202705
R77,입원,58.0,98033200.0,128268340.0,1690227.5862068965,2211523.103448276
R78,외래,812.0,41839990.0,65773910.0,51527.081280788174,81002.35221674877
R78,입원,15.0,53832500.0,68633420.0,3588833.3333333335,4575561.333333333
R79,외래,62185.0,4344426570.0,9830320490.0,69862.93430891694,158081.86041649917
R79,입원,3476.0,2938813420.0,3739006470.0,845458.4062140391,1075663.5414269275
R80,외래,98136.0,5879663280.0,12071031370.0,59913.41892883345,123003.09132224668
R80,입원,1367.0,1905227370.0,2439800260.0,1393728.873445501,1784784.3891733724
R81,외래,21818.0,718237280.0,978790880.0,32919.48299569163,44861.622513520946
R81,입원,444.0,228647780.0,301910670.0,514972.47747747746,679978.9864864865
R82,외래,32024.0,1366465880.0,2677718800.0,42670.056207844114,83616.00049962528
R82,입원,271.0,197369190.0,251379920.0,728299.5940959409,927601.1808118081
R83,외래,17.0,1626620.0,3515800.0,95683.5294117647,206811.76470588235
R83,입원,2.0,6140430.0,7964050.0,3070215.0,3982025.0
R84,외래,3501.0,155464170.0,366016540.0,44405.646958011996,104546.28391888032
R84,입원,29.0,95637680.0,120363390.0,3297851.0344827585,4150461.724137931
R85,외래,631.0,51268800.0,106945640.0,81250.0792393027,169485.9587955626
R85,입원,20.0,49959240.0,61661490.0,2497962.0,3083074.5
R86,외래,2911.0,223684920.0,346336370.0,76841.26417038818,118975.04981106149
R86,입원,16.0,9448160.0,12118060.0,590510.0,757378.75
R87,외래,122098.0,15518152950.0,25452725400.0,127095.88158692198,208461.44408589823
R87,입원,606.0,340976010.0,450162100.0,562666.6831683168,742841.7491749175
R89,외래,14779.0,1177794150.0,2691693330.0,79693.76480140741,182129.5980783544
R89,입원,423.0,308697050.0,412058150.0,729780.2600472813,974132.7423167849
R90,외래,9441.0,634025630.0,1353935100.0,67156.61794301451,143410.136638068
R90,입원,324.0,478216620.0,622273260.0,1475977.2222222222,1920596.4814814816
R91,외래,307089.0,25660365920.0,54646011500.0,83560.0295679754,177948.4497979413
R91,입원,7071.0,11845512000.0,15386967950.0,1675224.4378447179,2176066.7444491587
R92,외래,146056.0,12614508760.0,21288607220.0,86367.61762611601,145756.47162732104
R92,입원,885.0,359124390.0,476093860.0,405790.27118644066,537959.1638418079
R93,외래,100500.0,11626384730.0,22793418490.0,115685.42019900498,226800.1839800995
R93,입원,2039.0,3763194170.0,4919361510.0,1845607.7341834232,2412634.384502207
R94,외래,360133.0,26990862080.0,51793993350.0,74946.92816265102,143819.07059336413
R94,입원,3547.0,3110539080.0,3956487830.0,876949.2754440372,1115446.2447138426
R95,입원,9.0,11312700.0,12054840.0,1256966.6666666667,1339426.6666666667
R96,외래,57.0,9092090.0,17963610.0,159510.35087719298,315151.05263157893
R96,입원,53.0,37756980.0,48041960.0,712395.8490566037,906452.0754716981
R98,외래,223.0,18403920.0,37421390.0,82528.78923766816,167808.92376681615
R98,입원,642.0,298888110.0,376979900.0,465557.80373831774,587196.1059190031
R99,외래,1790.0,309632300.0,559990400.0,172978.93854748603,312843.7988826816
R99,입원,1908.0,1025211240.0,1282620050.0,537322.4528301887,672232.7306079664
S00,외래,378601.0,17117192660.0,28045786490.0,45211.694263882026,74077.4231710957
S00,입원,9476.0,3527176980.0,4783740890.0,372222.13803292526,504827.02511608275
S01,외래,500568.0,43779036910.0,75162514540.0,87458.72071326972,150154.4536206869
S01,입원,22086.0,12709293080.0,17089078940.0,575445.6705605361,773751.6499139727
S02,외래,800167.0,41880287140.0,65666167190.0,52339.43306834698,82065.57779813463
S02,입원,27756.0,45968420060.0,63241323930.0,1656161.552817409,2278473.985084306
S03,외래,123544.0,4140310850.0,6187452400.0,33512.84441170757,50082.985818817586
S03,입원,722.0,212512610.0,285665920.0,294338.79501385044,395659.16897506925
S04,외래,3743.0,288780930.0,544955380.0,77152.26556238311,145593.20865615815
S04,입원,169.0,347286440.0,482705800.0,2054949.349112426,2856247.3372781067
S05,외래,145932.0,7100562370.0,11901491690.0,48656.65083737631,81555.05091412438
S05,입원,3281.0,3972644850.0,5231235430.0,1210803.0630905211,1594402.7522096923
S06,외래,245202.0,22508839610.0,42805730120.0,91797.1289385894,174573.33186515607
S06,입원,59930.0,348997000000.0,428409000000.0,5823410.645753379,7148489.904889037
S07,외래,3645.0,251719480.0,364895160.0,69058.84224965707,100108.41152263375
S07,입원,59.0,58275690.0,78756080.0,987723.5593220339,1334848.813559322
S08,외래,394.0,32671750.0,58764880.0,82923.2233502538,149149.44162436549
S08,입원,45.0,74283710.0,101154830.0,1650749.111111111,2247885.111111111
S09,외래,38898.0,3471684380.0,6179189580.0,89250.97382898863,158856.22859787135
S09,입원,3419.0,2307269950.0,2993358760.0,674837.6572097105,875507.0956420006
S10,외래,6805.0,227266970.0,381806930.0,33397.05657604703,56106.82292432035
S10,입원,247.0,159392580.0,218728870.0,645314.0890688259,885541.983805668
S11,외래,7565.0,373016630.0,568110310.0,49308.21282220753,75097.19894249835
S11,입원,369.0,877132580.0,1182572870.0,2377053.062330623,3204804.5257452573
S12,외래,3952.0,468544180.0,894522310.0,118558.75,226346.73836032388
S12,입원,1748.0,10035524160.0,13180186910.0,5741146.544622426,7540152.69450801
S13,외래,899687.0,71165704860.0,102058003190.0,79100.51480125866,113437.23227077862
S13,입원,13800.0,9125784220.0,12172808420.0,661288.7115942029,882087.5666666667
S14,외래,6609.0,1182146150.0,2101620920.0,178869.14056589498,317993.7842336208
S14,입원,2453.0,37800919010.0,48014082670.0,15410077.052588668,19573617.068895232
S15,외래,191.0,16344880.0,31606750.0,85575.28795811518,165480.3664921466
S15,입원,75.0,817108950.0,990989280.0,10894786.0,13213190.4
S16,외래,1042.0,53589220.0,75078470.0,51429.19385796545,72052.27447216891
S16,입원,20.0,49878420.0,67127100.0,2493921.0,3356355.0
S17,외래,72.0,3455980.0,5219160.0,47999.72222222222,72488.33333333333
S17,입원,2.0,10568320.0,14441180.0,5284160.0,7220590.0
S18,외래,7.0,222000.0,292010.0,31714.285714285714,41715.71428571428
S19,외래,649.0,41504980.0,79034080.0,63952.20338983051,121778.24345146379
S19,입원,82.0,153575810.0,198439790.0,1872875.731707317,2419997.43902439
S20,외래,233342.0,9759860160.0,15342363510.0,41826.418561596285,65750.54430835426
S20,입원,4556.0,2415829960.0,3325085060.0,530252.405618964,729825.517998244
S21,외래,14191.0,721839850.0,1033656610.0,50866.0312874357,72838.88450426326
S21,입원,327.0,624022260.0,811870410.0,1908324.9541284405,2482784.128440367
S22,외래,408293.0,45153480870.0,72173080040.0,110590.87682130234,176767.8604335612
S22,입원,76858.0,159555189510.0,215626891630.0,2075973.7374118504,2805523.063701892
S23,외래,662787.0,32994701880.0,47715491630.0,49781.75775928013,71992.19602979539
S23,입원,3415.0,2246761070.0,2992397880.0,657909.5373352855,876251.2093704246
S24,외래,1197.0,172592880.0,296346130.0,144187.86967418547,247574.04344193818
S24,입원,273.0,4740865710.0,6030245460.0,17365808.46153846,22088811.208791208
S25,외래,230.0,19139980.0,45824540.0,83217.30434782608,199237.13043478262
S25,입원,78.0,1822644810.0,2040291640.0,23367241.153846152,26157585.128205128
S26,외래,48.0,4844090.0,11523760.0,100918.54166666667,240078.33333333334
S26,입원,57.0,858337720.0,967922220.0,15058556.49122807,16981091.57894737
S27,외래,2960.0,206084710.0,419229050.0,69623.21283783784,141631.4358108108
S27,입원,2571.0,12014557830.0,15221537030.0,4673106.896149358,5920473.368339168
S28,외래,98.0,3883190.0,6156000.0,39624.38775510204,62816.32653061225
S28,입원,10.0,31259330.0,34302610.0,3125933.0,3430261.0
S29,외래,3296.0,148119350.0,245261070.0,44939.12317961165,74411.73240291262
S29,입원,88.0,102401630.0,141543110.0,1163654.8863636365,1608444.4318181819
S30,외래,108340.0,5139150520.0,8258074740.0,47435.39339117593,76223.69152667528
S30,입원,5526.0,4058284740.0,5450436350.0,734398.2519001085,986325.7962359753
S31,외래,38964.0,1871032060.0,2738247960.0,48019.50672415563,70276.3566368956
S31,입원,1246.0,2592515760.0,3418402730.0,2080670.754414125,2743501.388443018
S32,외래,203011.0,29477379720.0,49571447630.0,145200.8990645827,244181.0918127589
S32,입원,80202.0,214173162060.0,288746378210.0,2670421.710929902,3600239.123837311
S33,외래,2131127.0,190644015780.0,271600000000.0,89456.90040058616,127444.30529011176
S33,입원,62879.0,34632675620.0,46299975920.0,550782.8626409454,736334.4824186135
S34,외래,1616.0,257915510.0,422394970.0,159601.18193069307,261383.025990099
S34,입원,229.0,2517946390.0,3178761220.0,10995399.082969433,13881053.362445414
S35,외래,455.0,38344170.0,77970650.0,84272.9010989011,171364.06593406593
S35,입원,236.0,2581126220.0,3095087520.0,10936975.508474575,13114777.627118643
S36,외래,1946.0,207009850.0,458057620.0,106377.10688591984,235384.1829393628
S36,입원,1758.0,18868993300.0,22874981210.0,10733215.756541524,13011934.70420933
S37,외래,2342.0,316221700.0,654097680.0,135022.07514944492,279290.2134927412
S37,입원,966.0,4641409980.0,5766783390.0,4804772.236024844,5969755.0621118015
S38,외래,219.0,10505570.0,17410700.0,47970.63926940639,79500.91324200913
S38,입원,27.0,53435880.0,72802340.0,1979106.6666666667,2696382.962962963
S39,외래,2926.0,156348920.0,309524030.0,53434.354066985645,105784.01572112099
S39,입원,644.0,1481295730.0,1890384700.0,2300148.649068323,2935379.9689440993
S40,외래,73901.0,3710944710.0,5872791560.0,50215.08112204165,79468.3638922342
S40,입원,2011.0,1152893880.0,1547387460.0,573293.823968175,769461.6907011437
S41,외래,22453.0,1214531370.0,1797540770.0,54092.16452144479,80057.93301563266
S41,입원,361.0,558634710.0,746759680.0,1547464.570637119,2068586.3711911358
S42,외래,108163.0,16814132920.0,29207550150.0,155451.79885912928,270032.7297689598
S42,입원,44730.0,131446685690.0,175614321230.0,2938669.4766376032,3926097.054102392
