주상병코드,환자수,보험자부담금(선별포함),요양급여비용총액(선별포함),평균보험자부담금,평균요양급여비용총액
T09,15027.0,11887060730.0,15481814490.0,791046.831037466,1030266.4863246157
T10,239.0,46196750.0,69222580.0,193291.8410041841,289634.22594142257
T11,4741.0,282852690.0,430471070.0,59660.97658721788,90797.52583843071
T12,170.0,51105790.0,72342460.0,300622.29411764705,425543.8823529412
T13,10491.0,1105002510.0,1638454200.0,105328.61595653417,156177.1232484987
T14,504096.0,27927698010.0,43099159960.0,55401.54655065702,85497.92095156478
T15,421527.0,21626562450.0,30974137170.0,51305.28400315994,73480.79048317189
T16,231882.0,8259367170.0,11642721050.0,35618.83703780371,50209.68013903623
T17,124942.0,6956289880.0,10531620290.0,55676.152774887545,84292.0738422628
T18,23278.0,5007573980.0,7363802430.0,215120.45622476158,316341.71449437237
T19,9586.0,857302420.0,1279678800.0,89432.75818902566,133494.55455873147
T20,50833.0,14959307990.0,21017350460.0,294283.3983829402,413458.7858281038
T21,34322.0,9879950010.0,14160884540.0,287860.55620301847,412589.14224112814
T22,94430.0,15869143560.0,23287014000.0,168051.92798898654,246606.09975643334
T23,204128.0,36438971650.0,52695363120.0,178510.40352131997,258148.62791973664
T24,71880.0,23045853710.0,33901691790.0,320615.6609627156,471642.90191986645
T25,48196.0,22829082610.0,31981472360.0,473671.72815171385,663571.0922068221
T26,8880.0,634419850.0,956388590.0,71443.6768018018,107701.4177927928
T27,565.0,888419700.0,1040478270.0,1572424.2477876106,1841554.460176991
T28,849.0,335093390.0,441161920.0,394691.8610129564,519625.3474676089
T29,5466.0,725435760.0,1024603230.0,132717.84851811198,187450.2799121844
T30,98048.0,9090819990.0,13293167990.0,92718.05636015013,135578.16569435378
T31,30689.0,23935891840.0,30538113620.0,779950.2049594317,995083.3725439082
T32,24.0,1464620.0,2053120.0,61025.833333333336,85546.66666666667
T33,4364.0,167024260.0,238230400.0,38273.20348304308,54589.91750687443
T34,402.0,330605130.0,473504440.0,822400.8208955224,1177871.7412935323
T35,1708.0,232763370.0,342742990.0,136278.31967213115,200669.19789227165
T36,38.0,63511670.0,82587310.0,1671359.7368421052,2173350.263157895
T37,191.0,68479070.0,86517360.0,358529.1623036649,452970.4712041885
T38,556.0,355120420.0,451753540.0,638705.7913669065,812506.3669064748
T39,1231.0,1364512480.0,1725571330.0,1108458.554021121,1401763.8748984565
T40,122.0,226986730.0,292832500.0,1860546.9672131147,2400266.393442623
T41,46.0,54033620.0,72592200.0,1174643.9130434783,1578091.3043478262
T42,5315.0,9040537300.0,11832036260.0,1700947.751646284,2226159.2210724363
T43,1257.0,1954725310.0,2512900350.0,1555071.84566428,1999125.1789976133
T44,125.0,258628540.0,333727850.0,2069028.32,2669822.8
T45,321.0,504607640.0,655081060.0,1571986.417445483,2040750.9657320871
T46,342.0,562140620.0,716533210.0,1643686.0233918128,2095126.3450292398
T47,81.0,46636810.0,60550280.0,575763.086419753,747534.3209876543
T48,444.0,40845070.0,53355630.0,91993.4009009009,120170.33783783784
T49,155.0,134490180.0,172941930.0,867678.5806451613,1115754.3870967743
T50,7442.0,6597649940.0,8676100420.0,886542.5880139747,1165829.1346412254
T51,1937.0,531715660.0,765979500.0,274504.72896231286,395446.3087248322
T52,371.0,403923940.0,528296450.0,1088743.7735849055,1423979.6495956874
T53,61.0,84038440.0,113120580.0,1377679.3442622952,1854435.737704918
T54,875.0,1710240280.0,2270321660.0,1954560.32,2594653.3257142855
T55,306.0,160200070.0,213903170.0,523529.6405228758,699029.9673202614
T56,1581.0,356448840.0,516303420.0,225457.8368121442,326567.62808349147
T57,260.0,54257940.0,79532930.0,208684.38461538462,305895.8846153846
T58,4786.0,6471556750.0,8675800980.0,1352184.862097785,1812745.7124947764
T59,922.0,407650340.0,561900930.0,442137.0281995662,609437.0173535792
T60,2944.0,10765617930.0,13924807760.0,3656799.5686141304,4729893.940217392
T61,593.0,323464880.0,436996620.0,545471.9730185497,736925.1602023608
T62,881.0,378358000.0,513039800.0,429464.24517593643,582338.0249716232
T63,65986.0,4427360120.0,6356802780.0,67095.44630679235,96335.62846664444
T64,6.0,113790.0,129390.0,18965.0,21565.0
T65,3055.0,1968014110.0,2608773810.0,644194.4713584288,853935.7806873977
T66,161.0,300330060.0,362473580.0,1865404.099378882,2251388.695652174
T67,21725.0,2527777380.0,3438878770.0,116353.38918296892,158291.31277330263
T68,747.0,443863150.0,603297010.0,594194.3105756359,807626.5194109773
T69,9622.0,201928490.0,288323250.0,20986.124506339638,29965.002078569945
T70,3917.0,757452090.0,1217252800.0,193375.5654837886,310761.5011488384
T71,793.0,3375691560.0,4386911770.0,4256861.992433796,5532045.107187894
T73,5874.0,186012620.0,268622040.0,31667.11270003405,45730.68437180797
T74,2289.0,292593880.0,579151980.0,127826.07252075142,253015.28178243776
T75,8296.0,1531274330.0,2007704420.0,184579.83727097398,242008.72950819673
T76,244.0,94874040.0,134465960.0,388828.0327868852,551090.0
T78,193417.0,16779075930.0,27366597180.0,86750.78162726131,141490.13364905876
T79,29561.0,4721981710.0,6156438590.0,159736.8732451541,208262.18970941444
T80,1382.0,469215340.0,614660020.0,339519.05933429813,444761.23010130244
T81,37062.0,41775730030.0,53671258930.0,1127184.9881280018,1448147.9393988452
T82,11038.0,38127523000.0,43177866810.0,3454205.7437941656,3911747.3102011234
T83,5833.0,2266950730.0,2945326580.0,388642.3332761872,504941.981827533
T84,14780.0,51997397130.0,68425283760.0,3518091.8220568337,4629586.181326116
T85,625071.0,47476368930.0,63893020310.0,75953.56196336096,102217.22061973759
T86,1647.0,9067850930.0,10357968000.0,5505677.553126898,6288990.892531876
T87,988.0,1351558080.0,1801551890.0,1367973.7651821862,1823433.0870445345
T88,21051.0,3370854640.0,5035326380.0,160128.00532041234,239196.5407819106
T90,688.0,372379220.0,506716020.0,541248.8662790698,736505.8430232558
T91,4045.0,2471017460.0,3298726240.0,610881.9431396786,815507.1050679851
T92,2102.0,247512230.0,333667320.0,117750.82302568982,158738.0209324453
T93,4824.0,653978760.0,894945880.0,135567.73631840796,185519.46102819237
T94,35.0,2344470.0,3543360.0,66984.85714285714,101238.85714285714
T95,603.0,48423810.0,65498010.0,80304.82587064676,108620.2487562189
T96,17.0,5807390.0,7736600.0,341611.17647058825,455094.1176470588
T97,13.0,10219930.0,13947870.0,786148.4615384615,1072913.076923077
T98,130.0,15803850.0,23054430.0,121568.07692307692,177341.76923076922
U04,5.0,202730.0,289030.0,40546.0,57806.0
U07,8091563.0,843855000000.0,1001946000000.0,104288.25679290885,123826.01482556584
U08,4011.0,326933760.0,430533350.0,81509.2894540015,107338.1575666916
U09,32392.0,3387438720.0,4834887460.0,104576.39911089158,149261.77636453445
U10,503.0,500550830.0,609402030.0,995130.874751491,1211534.8508946323
U11,4627.0,138290870.0,192878720.0,29887.8041927815,41685.480873135944
U12,314.0,8417760.0,14160910.0,26808.15286624204,45098.43949044586
U18,35.0,18161030.0,20905420.0,518886.5714285714,597297.7142857143
U82,2415.0,21023161980.0,25984537630.0,8705243.05590062,10759642.910973085
U83,1395.0,8469601330.0,10478638800.0,6071398.802867384,7511569.0322580645
U84,156.0,681651140.0,695883200.0,4369558.58974359,4460789.743589744
U85,1.0,15770.0,17470.0,15770.0,17470.0
U99,12.0,27028270.0,29572250.0,2252355.8333333335,2464354.1666666665
Z00,210671.0,11217553400.0,18187497530.0,53246.78479714816,86331.28209388097
Z01,162499.0,10547030660.0,15746676640.0,64905.20347817525,96903.22180444187
Z02,2552.0,79413810.0,113889410.0,31118.264106583072,44627.511755485895
Z03,421383.0,53559241430.0,86091147980.0,127103.46983622975,204306.17272172822
Z04,65186.0,2311389120.0,4779806810.0,35458.367134047185,73325.66517350351
Z08,27748.0,5920755590.0,9916515720.0,213375.9402479458,357377.67478737206
Z09,25384.0,7981341910.0,10779899610.0,314424.12188780337,424673.00701229123
Z10,2503.0,86126800.0,121926610.0,34409.42868557731,48712.1893727527
Z11,1892396.0,78847936630.0,105758431860.0,41665.66439053982,55885.994189376856
Z12,14852.0,2894742660.0,4717502330.0,194905.91570158902,317634.14556962025
Z13,63749.0,4154459750.0,7364020860.0,65169.01833754255,115515.86471944657
Z20,940612.0,41641892580.0,53667879750.0,44271.06243594596,57056.34177535477
Z21,130.0,316674680.0,362883110.0,2435959.076923077,2791408.5384615385
Z22,95824.0,14196078880.0,15528802710.0,148147.42527967942,162055.46324511606
Z23,1954.0,59634530.0,83049030.0,30519.206755373594,42502.06243602866
Z24,1538.0,24851300.0,34573040.0,16158.192457737321,22479.219765929778
Z25,21415.0,531296070.0,713097210.0,24809.529301891198,33298.959140789164
Z26,32411.0,830378990.0,1056176810.0,25620.28292863534,32586.986208386043
Z27,3085.0,68861640.0,88144100.0,22321.43922204214,28571.831442463532
Z28,154.0,1807600.0,2409560.0,11737.662337662337,15646.493506493507
Z29,529101.0,54023242210.0,64877605850.0,102103.83690448516,122618.56592597632
Z30,31838.0,1664997480.0,2551220570.0,52295.91934166719,80131.30755700736
Z31,109003.0,142343484830.0,208723440100.0,1305867.589240663,1914841.2438189774
Z32,59541.0,5044099270.0,6836976760.0,84716.4016392066,114828.04722796056
Z33,7168.0,2450538660.0,3887063790.0,341872.02287946426,542280.1046316965
Z34,421197.0,286837697520.0,343996155290.0,681006.0316668922,816710.8390847988
Z35,47659.0,17679748010.0,22776126740.0,370963.4698587885,477897.7053651986
Z36,2115.0,417095680.0,543932670.0,197208.35933806148,257178.56737588652
Z37,1293.0,38698380.0,72905390.0,29929.141531322504,56384.67904098995
Z38,58340.0,97400214770.0,98814547700.0,1669527.1643812135,1693770.1011312993
Z39,157693.0,4949235460.0,11598252830.0,31385.257811063268,73549.57309455714
Z40,880.0,840730630.0,1222246800.0,955375.7159090909,1388916.8181818181
Z41,1615.0,47533390.0,79454750.0,29432.43962848297,49197.98761609907
Z42,1922.0,3174430780.0,4710459090.0,1651628.9177939647,2450811.1810613945
Z43,4206.0,10209703250.0,12438679190.0,2427413.99191631,2957365.4755111746
Z44,327.0,65044470.0,98986450.0,198912.75229357797,302710.85626911314
Z45,3580.0,7997464590.0,8841318130.0,2233928.656424581,2469641.9357541897
Z46,1369231.0,95626869740.0,133959614420.0,69839.83691575783,97835.65696365332
Z47,76540.0,56259600310.0,76563328910.0,735035.2797230206,1000304.7937026392
Z48,127197.0,5281327810.0,7815032220.0,41520.851985502806,61440.38161277388
Z49,3684.0,23090907110.0,25772465700.0,6267890.095005428,6995783.306188925
Z50,9595.0,39331412000.0,50078067840.0,4099157.060969255,5219183.724856696
Z51,106176.0,735395125530.0,794266831240.0,6926189.774807866,7480662.590792647
Z52,18635.0,34879447130.0,43355259110.0,1871717.0448081568,2326549.992487255
Z53,5713.0,9276351400.0,11662018070.0,1623726.833537546,2041312.4575529494
Z54,32759.0,6476916830.0,8885494650.0,197714.11917335694,271238.27497786866
Z55,66.0,32747780.0,40349560.0,496178.48484848486,611356.9696969697
Z56,283.0,14623310.0,20021120.0,51672.473498233216,70746.0070671378
Z57,712.0,23725470.0,47873850.0,33322.2893258427,67238.55337078651
Z58,112.0,5101810.0,7602710.0,45551.875,67881.33928571429
Z59,253.0,5933110.0,8484910.0,23451.027667984188,33537.19367588933
Z60,116.0,75881070.0,89856700.0,654147.1551724138,774626.724137931
Z61,111.0,15492620.0,28124380.0,139573.15315315317,253372.79279279278
Z62,3196.0,320578120.0,384970620.0,100306.0450563204,120453.88610763455
Z63,1419.0,297040030.0,389872590.0,209330.53558844255,274751.6490486258
Z64,257.0,12606240.0,17458200.0,49051.51750972763,67930.7392996109
Z65,334.0,53148500.0,65439800.0,159127.24550898204,195927.54491017965
Z70,1872.0,67893840.0,94386140.0,36268.07692307692,50419.94658119658
Z71,246586.0,14637148230.0,19184251570.0,59359.20218503889,77799.43536940459
Z72,1957.0,333597220.0,509894190.0,170463.57690342361,260548.89626980072
Z73,3194.0,187535190.0,267462310.0,58714.83719474014,83738.98246712585
Z74,490.0,31970390.0,46025890.0,65245.69387755102,93930.38775510204
Z75,3331.0,650640310.0,884303120.0,195328.82317622335,265476.7697388172
Z76,1756.0,107969840.0,156934620.0,61486.24145785877,89370.5125284738
Z80,2205.0,159324490.0,277850970.0,72256.0045351474,126009.51020408163
Z81,52.0,3209460.0,4324960.0,61720.38461538462,83172.30769230769
Z82,888.0,60891790.0,93983460.0,68571.83558558559,105837.22972972973
Z83,1114.0,122104950.0,138169900.0,109609.47037701975,124030.43087971275
Z84,134.0,17692680.0,31982300.0,132034.92537313432,238673.8805970149
Z85,8875.0,761952800.0,1893730020.0,85853.8366197183,213378.0304225352
Z86,966.0,70338430.0,132944250.0,72814.10973084887,137623.44720496895
Z87,442.0,142075380.0,227778850.0,321437.5113122172,515336.76470588235
Z88,637.0,20997480.0,32090140.0,32963.07692307692,50376.98587127159
Z89,476.0,335915650.0,450033610.0,705705.1470588235,945448.7605042016
Z90,9248.0,1864011170.0,3333255950.0,201558.30125432526,360429.9253892734
Z91,1130.0,299663140.0,428152830.0,265188.61946902657,378896.3097345133
Z92,1067.0,98742860.0,163705200.0,92542.51171508903,153425.679475164
Z93,7370.0,7083770280.0,9584652370.0,961162.8602442334,1300495.5725915874
Z94,54996.0,303671625210.0,340208186180.0,5521703.855007637,6186053.2798749
Z95,43806.0,9348550880.0,15485748310.0,213408.00073049354,353507.47180751496
Z96,341435.0,35573288250.0,52445416510.0,104187.58548479213,153602.93030884356
Z97,33204.0,1423044090.0,2078030760.0,42857.61022768341,62583.747741235995
Z98,188671.0,16983333520.0,25337550930.0,90015.60133777845,134294.88861563252
Z99,693.0,1060416510.0,1225961100.0,1530182.554112554,1769063.6363636365
