진료년도,주상병코드,성별,입원외래구분,환자수,명세서청구건수,입내원일수,보험자부담금(선별포함),요양급여비용총액(선별포함)
2023,Q91,남,외래,23 ,464 ,464 ,20885000 ,23509400 
2023,Q91,남,입원,5 ,169 ,190 ,55688050 ,59246390 
2023,Q91,여,외래,48 ,1239 ,1224 ,80643790 ,89469370 
2023,Q91,여,입원,19 ,327 ,956 ,274826540 ,290717790 
2023,Q92,남,외래,144 ,1993 ,1991 ,128682970 ,152498130 
2023,Q92,남,입원,13 ,203 ,564 ,212733140 ,223645220 
2023,Q92,여,외래,123 ,1367 ,1366 ,89065540 ,106441920 
2023,Q92,여,입원,14 ,445 ,629 ,145495610 ,159217590 
2023,Q93,남,외래,1051 ,15706 ,15678 ,969757020 ,1108319430 
2023,Q93,남,입원,96 ,1917 ,4288 ,1021794770 ,1100435100 
2023,Q93,여,외래,1112 ,17744 ,17719 ,1043619300 ,1194541200 
2023,Q93,여,입원,104 ,2150 ,3924 ,1074630990 ,1141133160 
2023,Q95,남,외래,4 ,9 ,9 ,611060 ,1212840 
2023,Q95,여,외래,9 ,11 ,11 ,809550 ,969150 
2023,Q96,남,외래,46 ,290 ,290 ,46809500 ,53029030 
2023,Q96,여,외래,2497 ,12581 ,12550 ,2357139450 ,2740903780 
2023,Q96,여,입원,39 ,50 ,298 ,97689170 ,113153630 
2023,Q97,여,외래,95 ,579 ,579 ,20652140 ,40116520 
2023,Q97,여,입원,3 ,4 ,21 ,12376920 ,14834550 
2023,Q98,남,외래,1038 ,5367 ,5358 ,222316460 ,283109080 
2023,Q98,남,입원,25 ,25 ,75 ,47186880 ,54818860 
2023,Q99,남,외래,611 ,5843 ,5826 ,314204780 ,402168650 
2023,Q99,남,입원,35 ,703 ,971 ,298399930 ,317016630 
2023,Q99,여,외래,581 ,4000 ,3989 ,231246520 ,315099000 
2023,Q99,여,입원,33 ,986 ,1504 ,315595480 ,343430360 
2023,R00,남,외래,97449 ,169342 ,168905 ,7403682140 ,14210702040 
2023,R00,남,입원,5823 ,6506 ,10354 ,4013679610 ,5009688440 
2023,R00,여,외래,172785 ,304604 ,303790 ,12873116960 ,24559937490 
2023,R00,여,입원,7835 ,8697 ,15747 ,5492512100 ,6919344460 
2023,R01,남,외래,7934 ,11714 ,11479 ,1457513910 ,1923299180 
2023,R01,남,입원,31 ,32 ,113 ,19258190 ,19515290 
2023,R01,여,외래,8247 ,12216 ,11995 ,1455753700 ,1958043250 
2023,R01,여,입원,38 ,44 ,302 ,27613420 ,30713270 
2023,R02,남,외래,1128 ,5033 ,5022 ,131834900 ,279467250 
2023,R02,남,입원,234 ,325 ,3850 ,1072642290 ,1418835180 
2023,R02,여,외래,874 ,3494 ,3490 ,87350990 ,190229190 
2023,R02,여,입원,187 ,264 ,3799 ,1060354100 ,1385006700 
2023,R03,남,외래,80825 ,102800 ,102703 ,2108612680 ,3486883260 
2023,R03,남,입원,274 ,284 ,610 ,155456050 ,204969200 
2023,R03,여,외래,58702 ,82018 ,81902 ,1886913650 ,3235661250 
2023,R03,여,입원,343 ,372 ,612 ,176467240 ,237696870 
2023,R04,남,외래,129789 ,224490 ,224068 ,6999734530 ,11946332880 
2023,R04,남,입원,7231 ,8580 ,24698 ,11689827220 ,14933771990 
2023,R04,여,외래,88164 ,149707 ,149359 ,4738749850 ,8296257230 
2023,R04,여,입원,5371 ,6307 ,18103 ,8433746830 ,10922796680 
2023,R05,남,외래,236496 ,414642 ,413818 ,11076712320 ,21490366840 
2023,R05,남,입원,4374 ,4696 ,12305 ,1179842120 ,1477505240 
2023,R05,여,외래,305147 ,531345 ,530247 ,13638997210 ,26895930230 
2023,R05,여,입원,4599 ,4911 ,14010 ,1516963270 ,1967302980 
2023,R06,남,외래,113861 ,202473 ,201586 ,10254076480 ,20154147350 
2023,R06,남,입원,17550 ,20240 ,55009 ,14404304000 ,18420704220 
2023,R06,여,외래,128304 ,227187 ,226292 ,12378760960 ,24306049900 
2023,R06,여,입원,18588 ,21518 ,75638 ,15233201010 ,19752664760 
2023,R07,남,외래,462475 ,793232 ,791022 ,40039227330 ,75347607660 
2023,R07,남,입원,35696 ,39084 ,56781 ,25403883810 ,32983007090 
2023,R07,여,외래,491866 ,836857 ,834750 ,40717648970 ,75072873410 
2023,R07,여,입원,28295 ,30695 ,49071 ,20479549700 ,26871208450 
2023,R09,남,외래,56079 ,111726 ,111343 ,3046120390 ,6146524370 
2023,R09,남,입원,1452 ,1583 ,4853 ,1845353690 ,2391823560 
2023,R09,여,외래,61987 ,116542 ,116115 ,3062642580 ,6104260950 
2023,R09,여,입원,1292 ,1414 ,4409 ,1354569000 ,1764491910 
2023,R10,남,외래,806416 ,1243611 ,1241799 ,67068878510 ,117100000000 
2023,R10,남,입원,47033 ,50608 ,82496 ,22462227970 ,30127955720 
2023,R10,여,외래,1748591 ,2612961 ,2609936 ,167612000000 ,272328000000 
2023,R10,여,입원,71017 ,76477 ,128685 ,33120843990 ,44946216130 
2023,R11,남,외래,233558 ,310166 ,309962 ,6637576480 ,10383520120 
2023,R11,남,입원,7464 ,8038 ,14784 ,3579453520 ,4367938930 
2023,R11,여,외래,365958 ,481659 ,481435 ,10463242990 ,16611776330 
2023,R11,여,입원,12043 ,12905 ,26692 ,5949118800 ,7527218900 
2023,R12,남,외래,53202 ,85564 ,85146 ,2030271030 ,3219836330 
2023,R12,남,입원,98 ,111 ,563 ,81329510 ,104705380 
2023,R12,여,외래,65614 ,103746 ,103303 ,2343312090 ,3751258800 
2023,R12,여,입원,130 ,134 ,315 ,65519970 ,88465390 
2023,R13,남,외래,11402 ,46167 ,46059 ,1613853370 ,2684578180 
2023,R13,남,입원,1151 ,2642 ,39341 ,4175844830 ,5381165230 
2023,R13,여,외래,15485 ,73693 ,73631 ,3029102460 ,4292056670 
2023,R13,여,입원,1465 ,4604 ,94114 ,7568729800 ,9868441690 
2023,R14,남,외래,12992 ,20271 ,20241 ,735840160 ,1322225930 
2023,R14,남,입원,225 ,244 ,545 ,208784050 ,260859730 
2023,R14,여,외래,14788 ,24096 ,24071 ,869050800 ,1580762730 
2023,R14,여,입원,194 ,212 ,420 ,152249900 ,184543930 
2023,R15,남,외래,5727 ,15266 ,15242 ,542722350 ,920396040 
2023,R15,남,입원,110 ,132 ,403 ,159323220 ,210235100 
2023,R15,여,외래,11619 ,32368 ,32321 ,1253357260 ,2088703070 
2023,R15,여,입원,309 ,338 ,1298 ,400095030 ,534781370 
2023,R16,남,외래,1506 ,3047 ,3017 ,229634420 ,411862010 
2023,R16,남,입원,41 ,51 ,249 ,150778160 ,200720250 
2023,R16,여,외래,1180 ,2038 ,2029 ,120677840 ,225157690 
2023,R16,여,입원,30 ,33 ,134 ,91968930 ,120079380 
2023,R17,남,외래,8363 ,14123 ,13974 ,775328160 ,1394962220 
2023,R17,남,입원,671 ,756 ,3775 ,1513364180 ,1933104600 
2023,R17,여,외래,6736 ,10753 ,10664 ,571195610 ,1000366720 
2023,R17,여,입원,452 ,529 ,2981 ,1063944560 ,1337730570 
2023,R18,남,외래,1879 ,4247 ,4203 ,509658890 ,803363950 
2023,R18,남,입원,770 ,1263 ,6174 ,2325452680 ,2755098530 
2023,R18,여,외래,2587 ,5170 ,5096 ,520139130 ,840364790 
2023,R18,여,입원,713 ,1041 ,5833 ,2111073520 ,2573534750 
2023,R19,남,외래,92172 ,137821 ,137595 ,7330327780 ,13064766660 
2023,R19,남,입원,1257 ,1380 ,3418 ,1318460540 ,1713919880 
2023,R19,여,외래,104604 ,163884 ,163530 ,8229947740 ,15279840150 
2023,R19,여,입원,1707 ,1874 ,5735 ,2138997380 ,2903178790 
2023,R20,남,외래,27427 ,47408 ,47275 ,2591573370 ,5018602400 
2023,R20,남,입원,2069 ,2149 ,3306 ,1164467300 ,1777978580 
2023,R20,여,외래,37329 ,64674 ,64458 ,3579734930 ,6977694080 
2023,R20,여,입원,2854 ,2995 ,4845 ,1614675540 ,2431943290 
2023,R21,남,외래,30769 ,43788 ,43690 ,1039439630 ,1910795300 
2023,R21,남,입원,767 ,829 ,1656 ,356420730 ,445359320 
2023,R21,여,외래,37259 ,53811 ,53689 ,1341359470 ,2598654740 
2023,R21,여,입원,1063 ,1131 ,2100 ,490080770 ,610553370 
2023,R22,남,외래,76615 ,178207 ,177438 ,6549996240 ,13362981740 
2023,R22,남,입원,4369 ,4640 ,14155 ,4331858380 ,5763928550 
2023,R22,여,외래,87127 ,183715 ,182910 ,6519768700 ,13378827730 
2023,R22,여,입원,4176 ,4403 ,14039 ,4080676820 ,5494218270 
2023,R23,남,외래,11407 ,18163 ,18123 ,377161260 ,600023310 
2023,R23,남,입원,260 ,274 ,908 ,300628730 ,339946670 
2023,R23,여,외래,19162 ,31140 ,31069 ,660184150 ,1123306290 
2023,R23,여,입원,286 ,305 ,1013 ,400310600 ,466442500 
2023,R25,남,외래,43010 ,91942 ,91661 ,3472894650 ,6651268460 
2023,R25,남,입원,1567 ,1688 ,3980 ,1296460890 ,1812819080 
2023,R25,여,외래,68079 ,140164 ,139703 ,5076468340 ,9712342100 
2023,R25,여,입원,1972 ,2159 ,6013 ,1691126370 ,2377611710 
2023,R26,남,외래,19044 ,47618 ,47450 ,2294688920 ,4554363800 
2023,R26,남,입원,1728 ,2562 ,24749 ,4238043670 ,5677842220 
2023,R26,여,외래,16278 ,41719 ,41556 ,1985508140 ,3910351260 
2023,R26,여,입원,1557 ,2335 ,22464 ,3864287240 ,5150789180 
2023,R27,남,외래,1980 ,5450 ,5419 ,392777820 ,787411100 
2023,R27,남,입원,347 ,451 ,2959 ,697191610 ,964153680 
2023,R27,여,외래,1695 ,4316 ,4300 ,336162110 ,668622870 
2023,R27,여,입원,357 ,543 ,3500 ,700188330 ,965956820 
2023,R29,남,외래,11619 ,20350 ,20319 ,641208320 ,1291972080 
2023,R29,남,입원,270 ,304 ,630 ,247832130 ,351423240 
2023,R29,여,외래,12661 ,22450 ,22407 ,750751660 ,1543035990 
2023,R29,여,입원,307 ,352 ,749 ,251595770 ,366463920 
2023,R30,남,외래,16495 ,28661 ,28618 ,1155223130 ,1963895000 
2023,R30,남,입원,530 ,548 ,811 ,215754910 ,278550420 
2023,R30,여,외래,26229 ,47045 ,46990 ,1771462120 ,2728578210 
2023,R30,여,입원,382 ,402 ,630 ,168505710 ,215154960 
2023,R31,남,외래,118339 ,266155 ,264976 ,17180554650 ,31438854130 
2023,R31,남,입원,4024 ,4592 ,13548 ,4655160340 ,5925206620 
2023,R31,여,외래,165176 ,353057 ,351680 ,17494022550 ,32855204320 
2023,R31,여,입원,2696 ,3080 ,10169 ,3095193010 ,4013617670 
2023,R32,남,외래,5296 ,13107 ,13090 ,308181460 ,572188380 
2023,R32,남,입원,102 ,126 ,464 ,404152740 ,469400660 
2023,R32,여,외래,21282 ,45720 ,45645 ,1028760220 ,1682185720 
2023,R32,여,입원,230 ,327 ,3505 ,430781840 ,573155060 
2023,R33,남,외래,14389 ,32494 ,32443 ,1449747420 ,2660258590 
2023,R33,남,입원,1062 ,1201 ,2987 ,661990780 ,856308940 
2023,R33,여,외래,5343 ,12355 ,12340 ,513461250 ,839479320 
2023,R33,여,입원,234 ,255 ,754 ,161921270 ,210182900 
2023,R34,남,외래,477 ,686 ,684 ,35279780 ,62311250 
2023,R34,남,입원,79 ,83 ,186 ,68109970 ,80966480 
2023,R34,여,외래,604 ,975 ,975 ,44642500 ,73160140 
2023,R34,여,입원,62 ,70 ,183 ,66255970 ,77312210 
2023,R35,남,외래,40933 ,93735 ,93632 ,2402816800 ,4155011470 
2023,R35,남,입원,108 ,135 ,220 ,81922570 ,107978750 
2023,R35,여,외래,42276 ,80549 ,80451 ,1869179910 ,3028679750 
2023,R35,여,입원,110 ,128 ,219 ,69845710 ,90768800 
2023,R36,남,외래,1305 ,3269 ,3269 ,146961170 ,220633850 
2023,R36,남,입원,6 ,7 ,13 ,3928700 ,4824230 
2023,R36,여,외래,139 ,284 ,284 ,12602410 ,18115890 
2023,R36,여,입원,2 ,2 ,4 ,1946560 ,2450130 
2023,R39,남,외래,21916 ,44278 ,44239 ,1782986180 ,2881985870 
2023,R39,남,입원,393 ,458 ,1092 ,229424580 ,294096440 
2023,R39,여,외래,17588 ,47596 ,47552 ,1960262020 ,2779968240 
2023,R39,여,입원,210 ,247 ,1460 ,195111800 ,256495120 
2023,R40,남,외래,1244 ,2114 ,2094 ,254472130 ,475986130 
2023,R40,남,입원,2105 ,4121 ,51135 ,6206791060 ,8127811630 
2023,R40,여,외래,1418 ,2251 ,2218 ,257728710 ,495363940 
2023,R40,여,입원,2772 ,6185 ,96308 ,9811076790 ,12830221330 
2023,R41,남,외래,22731 ,54482 ,54370 ,2868196930 ,5628125420 
2023,R41,남,입원,1208 ,1346 ,4419 ,1269442130 ,1826193950 
2023,R41,여,외래,37103 ,82730 ,82556 ,4297658870 ,8274428800 
2023,R41,여,입원,1503 ,1662 ,4880 ,1659574260 ,2387309370 
2023,R42,남,외래,319624 ,562255 ,561257 ,24218953430 ,44982662960 
2023,R42,남,입원,43932 ,47245 ,77788 ,21450536760 ,31233910510 
2023,R42,여,외래,591445 ,1010151 ,1008085 ,42702467090 ,75861610980 
2023,R42,여,입원,75722 ,80974 ,136703 ,35518523870 ,51346665040 
2023,R43,남,외래,18460 ,34255 ,34153 ,843203140 ,1473080970 
2023,R43,남,입원,45 ,63 ,168 ,39760960 ,56563620 
2023,R43,여,외래,25057 ,45909 ,45759 ,1108510430 ,1914617520 
2023,R43,여,입원,38 ,47 ,99 ,39342980 ,55330130 
2023,R44,남,외래,3450 ,7357 ,7339 ,325353570 ,665705230 
2023,R44,남,입원,199 ,211 ,359 ,134310440 ,196652750 
2023,R44,여,외래,4740 ,9066 ,9042 ,403783730 ,833059430 
2023,R44,여,입원,236 ,246 ,489 ,158513680 ,235404060 
2023,R45,남,외래,5972 ,15233 ,15217 ,394722670 ,605413440 
2023,R45,남,입원,950 ,1129 ,1618 ,478063500 ,623183780 
2023,R45,여,외래,9252 ,18631 ,18615 ,479170610 ,776454270 
2023,R45,여,입원,1902 ,2216 ,3014 ,895939050 ,1157510350 
2023,R46,남,외래,1102 ,3300 ,3296 ,137306120 ,207431430 
2023,R46,남,입원,77 ,79 ,111 ,41416370 ,56775310 
2023,R46,여,외래,832 ,1823 ,1821 ,80150320 ,125569220 
2023,R46,여,입원,96 ,98 ,135 ,50576170 ,71299620 
2023,R47,남,외래,20990 ,275186 ,275081 ,3242909940 ,5106608650 
2023,R47,남,입원,2288 ,3030 ,6177 ,2051415590 ,3097284420 
2023,R47,여,외래,12097 ,122234 ,122160 ,1908176810 ,3231545340 
2023,R47,여,입원,2450 ,3138 ,6560 ,2290871130 ,3421757270 
2023,R48,남,외래,172 ,871 ,870 ,25494900 ,39257120 
2023,R48,남,입원,2 ,3 ,5 ,2906380 ,4965800 
2023,R48,여,외래,124 ,459 ,457 ,17114740 ,31775160 
2023,R48,여,입원,5 ,8 ,129 ,9973140 ,14548420 
2023,R49,남,외래,10971 ,19789 ,19748 ,587152190 ,1196503630 
2023,R49,남,입원,158 ,166 ,294 ,147443670 ,191615860 
2023,R49,여,외래,13336 ,24672 ,24623 ,652366630 ,1245306500 
2023,R49,여,입원,125 ,133 ,387 ,105922460 ,139483440 
2023,R50,남,외래,418753 ,609594 ,608746 ,20450036040 ,33760501320 
2023,R50,남,입원,63481 ,73638 ,173500 ,32979470380 ,40838457570 
2023,R50,여,외래,464037 ,678099 ,677108 ,22290880830 ,36917902930 
2023,R50,여,입원,65956 ,76425 ,193910 ,34269694230 ,42989968700 
2023,R51,남,외래,406291 ,646929 ,645969 ,20378129390 ,40128880670 
2023,R51,남,입원,19805 ,20977 ,38876 ,10093866930 ,14780742460 
2023,R51,여,외래,629088 ,1016209 ,1014569 ,32092668810 ,63585031070 
2023,R51,여,입원,35391 ,37769 ,75225 ,18336198580 ,27221331270 
2023,R52,남,외래,122737 ,212256 ,211294 ,5613383160 ,10022891840 
2023,R52,남,입원,1551 ,1757 ,6037 ,1234700780 ,1649490050 
2023,R52,여,외래,173908 ,315218 ,313686 ,7059383260 ,12939600450 
2023,R52,여,입원,1854 ,2154 ,10563 ,1522192260 ,2031679870 
2023,R53,남,외래,13411 ,17835 ,17831 ,456558370 ,686097590 
2023,R53,남,입원,526 ,649 ,4086 ,454035010 ,633609630 
2023,R53,여,외래,24234 ,33471 ,33442 ,775842380 ,1145136490 
2023,R53,여,입원,806 ,1013 ,6747 ,742763130 ,999368950 
2023,R54,남,외래,1183 ,2673 ,2671 ,95402440 ,163910100 
2023,R54,남,입원,93 ,155 ,1922 ,193624310 ,253062490 
2023,R54,여,외래,2882 ,7243 ,7242 ,241441910 ,371953110 
2023,R54,여,입원,205 ,409 ,6400 ,465602570 ,643954090 
2023,R55,남,외래,48819 ,104254 ,103803 ,8155130030 ,16951384760 
2023,R55,남,입원,18386 ,19523 ,34906 ,13733063730 ,19093700750 
2023,R55,여,외래,66945 ,134143 ,133471 ,10082859580 ,20716011040 
2023,R55,여,입원,21704 ,22956 ,40007 ,14682308640 ,20372573810 
2023,R56,남,외래,27594 ,65150 ,64884 ,3830715650 ,7400201450 
2023,R56,남,입원,20163 ,25533 ,56744 ,20787932080 ,25934807120 
2023,R56,여,외래,22157 ,51644 ,51419 ,3073244460 ,5920075030 
2023,R56,여,입원,14327 ,18188 ,42873 ,15224701110 ,18949424870 
2023,R57,남,외래,2183 ,4716 ,4692 ,241480040 ,424311250 
2023,R57,남,입원,4161 ,5728 ,62015 ,45581296170 ,55449308630 
2023,R57,여,외래,3002 ,6407 ,6387 ,258087430 ,457719750 
2023,R57,여,입원,4097 ,5807 ,62041 ,36656794370 ,45281526330 
2023,R58,남,외래,1689 ,2088 ,2083 ,66648980 ,123868200 
2023,R58,남,입원,154 ,167 ,441 ,107413240 ,138133880 
2023,R58,여,외래,1662 ,2113 ,2108 ,66107380 ,120015430 
2023,R58,여,입원,132 ,141 ,374 ,108414010 ,139814840 
2023,R59,남,외래,18796 ,36361 ,36139 ,1653995290 ,3405974590 
2023,R59,남,입원,801 ,897 ,3386 ,1416542710 ,1850979340 
2023,R59,여,외래,31926 ,57392 ,57080 ,2262221220 ,4631623640 
2023,R59,여,입원,857 ,956 ,3598 ,1518346400 ,2008167670 
2023,R60,남,외래,74402 ,141111 ,140809 ,4965169100 ,8552001260 
2023,R60,남,입원,1066 ,1265 ,5899 ,1580061680 ,2033237400 
2023,R60,여,외래,139353 ,260186 ,259794 ,8872152760 ,14771254870 
2023,R60,여,입원,1292 ,1475 ,7903 ,1912560470 ,2504905350 
2023,R61,남,외래,7561 ,13903 ,13752 ,302772580 ,601910170 
2023,R61,남,입원,1001 ,1199 ,2124 ,2461696950 ,3152605750 
2023,R61,여,외래,7743 ,13513 ,13397 ,325945490 ,612000570 
2023,R61,여,입원,796 ,948 ,1689 ,1829583350 ,2334580590 
2023,R62,남,외래,75076 ,1191314 ,1190671 ,19158418230 ,26590940070 
2023,R62,남,입원,1245 ,30124 ,51077 ,9401789540 ,10165626760 
2023,R62,여,외래,43994 ,536313 ,535914 ,10444936730 ,14645821840 
2023,R62,여,입원,935 ,26364 ,42443 ,7991212450 ,8632903200 
2023,R63,남,외래,49048 ,84621 ,84430 ,3418909340 ,6063089080 
2023,R63,남,입원,908 ,1049 ,5072 ,1021590050 ,1361649290 
2023,R63,여,외래,68917 ,115625 ,115461 ,3766731880 ,6476405910 
2023,R63,여,입원,1215 ,1399 ,7588 ,1438781400 ,1877501030 
2023,R64,남,외래,243 ,537 ,537 ,14096650 ,30707550 
2023,R64,남,입원,20 ,34 ,672 ,56302560 ,83453080 
2023,R64,여,외래,429 ,1023 ,1023 ,28348140 ,56548620 
2023,R64,여,입원,35 ,68 ,974 ,92207920 ,123742500 
2023,R65,남,외래,124 ,165 ,165 ,10646010 ,17812800 
2023,R65,남,입원,86 ,97 ,1216 ,385033320 ,492078200 
2023,R65,여,외래,136 ,172 ,172 ,10391550 ,18223410 
2023,R65,여,입원,111 ,132 ,1482 ,344422110 ,452225400 
2023,R68,남,외래,20880 ,28703 ,28652 ,780110050 ,1378831930 
2023,R68,남,입원,2139 ,2241 ,3540 ,1633844730 ,2050751150 
2023,R68,여,외래,270605 ,358004 ,357087 ,5673267870 ,9212326220 
2023,R68,여,입원,2559 ,2664 ,3832 ,1377293620 ,1809341810 
2023,R69,남,외래,3207 ,5820 ,5809 ,183423700 ,410360830 
2023,R69,남,입원,22 ,23 ,75 ,45365270 ,60393410 
2023,R69,여,외래,3823 ,6190 ,6179 ,209464500 ,455841830 
2023,R69,여,입원,21 ,22 ,23 ,10606840 ,14423940 
2023,R70,남,외래,65 ,98 ,96 ,3320220 ,6514460 
2023,R70,남,입원,1 ,1 ,0 ,2870 ,3580 
2023,R70,여,외래,101 ,165 ,163 ,6409400 ,11780710 
2023,R70,여,입원,1 ,1 ,3 ,553670 ,701480 
2023,R71,남,외래,392 ,713 ,707 ,24091080 ,52379390 
2023,R71,남,입원,3 ,3 ,1 ,483550 ,604680 
2023,R71,여,외래,176 ,261 ,259 ,7343160 ,14285850 
2023,R72,남,외래,2846 ,4734 ,4716 ,175106360 ,319297000 
2023,R72,남,입원,20 ,20 ,30 ,11357940 ,15288670 
2023,R72,여,외래,4565 ,7476 ,7442 ,263216780 ,492607690 
2023,R72,여,입원,25 ,27 ,99 ,31319360 ,39612960 
2023,R73,남,외래,199803 ,325567 ,325289 ,8082675260 ,13325534060 
2023,R73,남,입원,2343 ,2533 ,4669 ,812474820 ,1064762490 
2023,R73,여,외래,244420 ,398736 ,398454 ,10443444980 ,17233029990 
2023,R73,여,입원,1489 ,1596 ,3897 ,688028410 ,916125080 
2023,R74,남,외래,10626 ,20816 ,20755 ,875862720 ,1939480930 
2023,R74,남,입원,118 ,136 ,482 ,98967550 ,127321880 
2023,R74,여,외래,7364 ,12792 ,12751 ,519865530 ,1056825650 
2023,R74,여,입원,60 ,68 ,249 ,85886780 ,111964970 
2023,R75,남,외래,20 ,29 ,28 ,1318140 ,2430130 
2023,R75,여,외래,9 ,15 ,15 ,183680 ,301280 
2023,R75,여,입원,2 ,2 ,13 ,9045960 ,9064670 
2023,R76,남,외래,6405 ,13443 ,13430 ,612945380 ,1389776550 
2023,R76,남,입원,55 ,57 ,186 ,37694970 ,50502340 
2023,R76,여,외래,13130 ,29006 ,28929 ,1409346200 ,3285575630 
2023,R76,여,입원,41 ,46 ,166 ,55841400 ,71200180 
2023,R77,남,외래,2245 ,4860 ,4844 ,242937530 ,506394210 
2023,R77,남,입원,27 ,30 ,227 ,60451890 ,77889130 
2023,R77,여,외래,3744 ,8066 ,8034 ,363445410 ,779408440 
2023,R77,여,입원,31 ,37 ,236 ,37581310 ,50379210 
2023,R78,남,외래,354 ,863 ,863 ,20634110 ,33443910 
2023,R78,남,입원,12 ,12 ,119 ,50340850 ,64029540 
2023,R78,여,외래,458 ,853 ,853 ,21205880 ,32330000 
2023,R78,여,입원,3 ,4 ,13 ,3491650 ,4603880 
2023,R79,남,외래,33448 ,70437 ,70211 ,2418794670 ,5625488580 
2023,R79,남,입원,3031 ,3155 ,6536 ,2242634800 ,2860611120 
2023,R79,여,외래,28737 ,56284 ,56114 ,1925631900 ,4204831910 
2023,R79,여,입원,445 ,517 ,2172 ,696178620 ,878395350 
2023,R80,남,외래,45916 ,99183 ,98804 ,2902867440 ,6013579190 
2023,R80,남,입원,674 ,689 ,2417 ,956333570 ,1226321600 
2023,R80,여,외래,52220 ,106009 ,105608 ,2976795840 ,6057452180 
2023,R80,여,입원,693 ,740 ,2399 ,948893800 ,1213478660 
2023,R81,남,외래,9955 ,16040 ,16033 ,340647480 ,468512440 
2023,R81,남,입원,279 ,334 ,1675 ,113008050 ,148609030 
2023,R81,여,외래,11863 ,19068 ,19061 ,377589800 ,510278440 
2023,R81,여,입원,165 ,224 ,1670 ,115639730 ,153301640 
2023,R82,남,외래,11632 ,18975 ,18925 ,553031280 ,1103241530 
2023,R82,남,입원,134 ,138 ,428 ,119864110 ,154365770 
2023,R82,여,외래,20392 ,31970 ,31869 ,813434600 ,1574477270 
2023,R82,여,입원,137 ,142 ,276 ,77505080 ,97014150 
2023,R83,남,외래,6 ,6 ,6 ,373480 ,945860 
2023,R83,남,입원,1 ,1 ,15 ,5454290 ,7066890 
2023,R83,여,외래,11 ,19 ,19 ,1253140 ,2569940 
2023,R83,여,입원,1 ,1 ,3 ,686140 ,897160 
2023,R84,남,외래,1776 ,2395 ,2386 ,82647660 ,192261430 
2023,R84,남,입원,21 ,21 ,127 ,72851390 ,94049430 
2023,R84,여,외래,1725 ,2408 ,2402 ,72816510 ,173755110 
2023,R84,여,입원,8 ,9 ,45 ,22786290 ,26313960 
2023,R85,남,외래,328 ,587 ,576 ,27054180 ,57220520 
2023,R85,남,입원,12 ,13 ,52 ,21318570 ,27550080 
2023,R85,여,외래,303 ,513 ,508 ,24214620 ,49725120 
2023,R85,여,입원,8 ,9 ,54 ,28640670 ,34111410 
2023,R86,남,외래,2911 ,4729 ,4701 ,223684920 ,346336370 
2023,R86,남,입원,16 ,17 ,38 ,9448160 ,12118060 
2023,R87,여,외래,122098 ,219483 ,219028 ,15518152950 ,25452725400 
2023,R87,여,입원,606 ,638 ,918 ,340976010 ,450162100 
2023,R89,남,외래,7351 ,15859 ,15825 ,563354930 ,1361846220 
2023,R89,남,입원,371 ,394 ,842 ,184390860 ,252003420 
2023,R89,여,외래,7428 ,14218 ,14185 ,614439220 ,1329847110 
2023,R89,여,입원,52 ,55 ,291 ,124306190 ,160054730 
2023,R90,남,외래,4082 ,5778 ,5681 ,278913140 ,591909570 
2023,R90,남,입원,117 ,121 ,331 ,184085570 ,239970640 
2023,R90,여,외래,5359 ,7593 ,7464 ,355112490 ,762025530 
2023,R90,여,입원,207 ,217 ,512 ,294131050 ,382302620 
2023,R91,남,외래,160212 ,310620 ,307642 ,13795939180 ,29429324350 
2023,R91,남,입원,4268 ,4757 ,16719 ,7221422250 ,9366455820 
2023,R91,여,외래,146877 ,282711 ,280048 ,11864426740 ,25216687150 
2023,R91,여,입원,2803 ,3114 ,11170 ,4624089750 ,6020512130 
2023,R92,남,외래,144 ,184 ,184 ,9783320 ,17237960 
2023,R92,여,외래,145912 ,191535 ,190436 ,12604725440 ,21271369260 
2023,R92,여,입원,885 ,894 ,1305 ,359124390 ,476093860 
2023,R93,남,외래,49027 ,81638 ,80905 ,5786397120 ,11297481640 
2023,R93,남,입원,1037 ,1151 ,4327 ,2056323230 ,2633728670 
2023,R93,여,외래,51473 ,84865 ,84191 ,5839987610 ,11495936850 
2023,R93,여,입원,1002 ,1093 ,3966 ,1706870940 ,2285632840 
2023,R94,남,외래,181637 ,315437 ,314631 ,13309445180 ,25896554680 
2023,R94,남,입원,1995 ,2167 ,5517 ,1736444620 ,2166726690 
2023,R94,여,외래,178496 ,311168 ,310358 ,13681416900 ,25897438670 
2023,R94,여,입원,1552 ,1668 ,4485 ,1374094460 ,1789761140 
2023,R95,남,입원,5 ,5 ,5 ,6761080 ,7221020 
2023,R95,여,입원,4 ,4 ,4 ,4551620 ,4833820 
2023,R96,남,외래,30 ,34 ,34 ,4387360 ,9087960 
2023,R96,남,입원,31 ,31 ,37 ,21649380 ,27171540 
2023,R96,여,외래,27 ,28 ,28 ,4704730 ,8875650 
2023,R96,여,입원,22 ,22 ,37 ,16107600 ,20870420 
2023,R98,남,외래,125 ,126 ,126 ,11129220 ,22713800 
2023,R98,남,입원,348 ,373 ,379 ,180765300 ,228153500 
2023,R98,여,외래,98 ,98 ,98 ,7274700 ,14707590 
2023,R98,여,입원,294 ,299 ,305 ,118122810 ,148826400 
2023,R99,남,외래,1023 ,1024 ,1023 ,190331570 ,344434690 
